date,ticker,close
2026-07-08,495850,34254.0
2026-07-08,496080,34296.0
2026-07-08,496090,34451.0
2026-07-08,496120,35813.0
2026-07-08,496130,27525.0
2026-07-08,498400,22063.0
2026-07-09,0000Z0,9655.0
2026-07-09,0007N0,118847.0
2026-07-09,0026S0,13695.0
2026-07-09,0041E0,17787.0
2026-07-09,0053M0,13160.0
2026-07-09,0069M0,14665.0
2026-07-09,0098Z0,100357.0
2026-07-09,0112X0,44220.0
2026-07-09,0144L0,10269.0
2026-07-09,0162Y0,7430.0
2026-07-09,0163Y0,8960.0
2026-07-09,0166N0,7695.0
2026-07-09,0167B0,12698.0
2026-07-09,0191B0,29265.0
2026-07-09,0191S0,13930.0
2026-07-09,0193G0,9235.0
2026-07-09,0204S0,6815.0
2026-07-09,0208N0,8220.0
2026-07-09,069500,117463.0
2026-07-09,069660,117523.0
2026-07-09,091160,140600.0
2026-07-09,091170,15335.0
2026-07-09,091220,15991.0
2026-07-09,091230,146789.0
2026-07-09,099140,21943.0
2026-07-09,102110,117708.0
2026-07-09,105190,117782.0
2026-07-09,108590,117113.0
2026-07-09,133690,195997.0
2026-07-09,139270,16581.0
2026-07-09,140950,92848.0
2026-07-09,143860,36535.0
2026-07-09,148020,118267.0
2026-07-09,152100,119197.0
2026-07-09,152870,118537.0
2026-07-09,153270,91022.0
2026-07-09,159800,93890.0
2026-07-09,166400,23294.0
2026-07-09,168580,38875.0
2026-07-09,192090,14185.0
2026-07-09,192720,57010.0
2026-07-09,211560,34751.0
2026-07-09,211900,28092.0
2026-07-09,226490,75501.0
2026-07-09,226980,21656.0
2026-07-09,227830,75200.0
2026-07-09,228820,19023.0
2026-07-09,229200,13770.0
2026-07-09,229720,38127.0
2026-07-09,232080,14055.0
2026-07-09,237350,94428.0
2026-07-09,238720,49470.0
2026-07-09,241180,37960.0
2026-07-09,245360,12592.0
2026-07-09,250730,9400.0
2026-07-09,251350,41476.0
2026-07-09,252000,18379.0
2026-07-09,252650,17662.0
2026-07-09,266370,73665.0
2026-07-09,266420,16750.0
2026-07-09,269540,29805.0
2026-07-09,270810,13720.0
2026-07-09,277630,76008.0
2026-07-09,277640,40240.0
2026-07-09,277650,20115.0
2026-07-09,278530,42520.0
2026-07-09,278540,41980.0
2026-07-09,283580,17298.0
2026-07-09,284980,22132.0
2026-07-09,292050,52800.0
2026-07-09,292160,52195.0
2026-07-09,292190,51492.0
2026-07-09,292500,52216.0
2026-07-09,293180,117724.0
2026-07-09,294400,154400.0
2026-07-09,295040,44010.0
2026-07-09,301400,13880.0
2026-07-09,302450,74705.0
2026-07-09,304760,51086.0
2026-07-09,304770,13745.0
2026-07-09,304940,32385.0
2026-07-09,305050,76380.0
2026-07-09,310080,9060.0
2026-07-09,310960,68420.0
2026-07-09,310970,52500.0
2026-07-09,316670,6875.0
2026-07-09,328370,40880.0
2026-07-09,332500,79000.0
2026-07-09,332930,153860.0
2026-07-09,332940,51915.0
2026-07-09,337140,38997.0
2026-07-09,354500,13925.0
2026-07-09,359210,37750.0
2026-07-09,360200,28281.0
2026-07-09,360750,28006.0
2026-07-09,361580,66815.0
2026-07-09,364690,41697.0
2026-07-09,364960,6055.0
2026-07-09,364970,6625.0
2026-07-09,365040,38065.0
2026-07-09,367380,33690.0
2026-07-09,368190,7025.0
2026-07-09,368590,32670.0
2026-07-09,368680,7114.0
2026-07-09,371150,7559.0
2026-07-09,371160,7789.0
2026-07-09,371870,7575.0
2026-07-09,372330,7754.0
2026-07-09,375760,25432.0
2026-07-09,375770,25623.0
2026-07-09,376410,25684.0
2026-07-09,379780,24455.0
2026-07-09,379800,25448.0
2026-07-09,379810,29301.0
2026-07-09,381170,32590.0
2026-07-09,385710,10615.0
2026-07-09,385720,27540.0
2026-07-09,387270,27890.0
2026-07-09,391670,30955.0
2026-07-09,402970,15689.0
2026-07-09,403790,61350.0
2026-07-09,404120,24030.0
2026-07-09,404260,22691.0
2026-07-09,404540,23216.0
2026-07-09,404650,23035.0
2026-07-09,407310,17290.0
2026-07-09,407830,16295.0
2026-07-09,411540,17800.0
2026-07-09,426020,35000.0
2026-07-09,426030,53575.0
2026-07-09,429760,20817.0
2026-07-09,432840,20998.0
2026-07-09,433220,33475.0
2026-07-09,433250,25130.0
2026-07-09,433330,23373.0
2026-07-09,434960,118536.0
2026-07-09,438740,33607.0
2026-07-09,441640,13223.0
2026-07-09,441800,30737.0
2026-07-09,442260,41475.0
2026-07-09,444490,21490.0
2026-07-09,446720,14139.0
2026-07-09,448100,120887.0
2026-07-09,448290,17414.0
2026-07-09,448300,22923.0
2026-07-09,448570,30790.0
2026-07-09,449180,16774.0
2026-07-09,449190,22183.0
2026-07-09,449770,22397.0
2026-07-09,449780,18324.0
2026-07-09,450910,13480.0
2026-07-09,451060,37615.0
2026-07-09,451150,19230.0
2026-07-09,452360,12692.0
2026-07-09,453080,22908.0
2026-07-09,453330,17759.0
2026-07-09,453810,12702.0
2026-07-09,453870,12578.0
2026-07-09,458730,15414.0
2026-07-09,461450,14640.0
2026-07-09,461580,15020.0
2026-07-09,462340,17500.0
2026-07-09,463050,12660.0
2026-07-09,463300,14919.0
2026-07-09,469050,34437.0
2026-07-09,469060,41300.0
2026-07-09,471780,38300.0
2026-07-09,472150,21858.0
2026-07-09,472160,18265.0
2026-07-09,472720,26835.0
2026-07-09,472840,116640.0
2026-07-09,474920,20905.0
2026-07-09,476030,18563.0
2026-07-09,476850,22249.0
2026-07-09,477490,21015.0
2026-07-09,489250,13284.0
2026-07-09,491220,139230.0
2026-07-09,491700,117665.0
2026-07-09,494890,33834.0
2026-07-09,495040,34102.0
2026-07-09,495050,34619.0
2026-07-09,495060,32235.0
2026-07-09,495230,33713.0
2026-07-09,495330,34521.0
2026-07-09,495750,34143.0
2026-07-09,495850,34419.0
2026-07-09,496080,34531.0
2026-07-09,496090,34212.0
2026-07-09,496120,35758.0
2026-07-09,496130,27140.0
2026-07-09,498400,22237.0
2026-07-10,0000Z0,9730.0
2026-07-10,0007N0,121787.0
2026-07-10,0026S0,13705.0
2026-07-10,0041E0,17952.0
2026-07-10,0053M0,13840.0
2026-07-10,0069M0,14710.0
2026-07-10,0098Z0,103687.0
2026-07-10,0112X0,45495.0
2026-07-10,0144L0,10282.0
2026-07-10,0162Y0,8250.0
2026-07-10,0163Y0,9735.0
2026-07-10,0166N0,8540.0
2026-07-10,0167B0,13029.0
2026-07-10,0191B0,32715.0
2026-07-10,0191S0,14530.0
2026-07-10,0193G0,9445.0
2026-07-10,0204S0,7515.0
2026-07-10,0208N0,8500.0
2026-07-10,069500,120362.0
2026-07-10,069660,120469.0
2026-07-10,091160,146380.0
2026-07-10,091170,16239.0
2026-07-10,091220,16923.0
2026-07-10,091230,153183.0
2026-07-10,099140,22155.0
2026-07-10,102110,120474.0
2026-07-10,105190,121037.0
2026-07-10,108590,120624.0
2026-07-10,133690,196636.0
2026-07-10,139270,17532.0
2026-07-10,140950,95420.0
2026-07-10,143860,36675.0
2026-07-10,148020,121548.0
2026-07-10,152100,122187.0
2026-07-10,152870,121788.0
2026-07-10,153270,93348.0
2026-07-10,159800,95680.0
2026-07-10,166400,23875.0
2026-07-10,168580,38770.0
2026-07-10,192090,14095.0
2026-07-10,192720,57892.0
2026-07-10,211560,36029.0
2026-07-10,211900,28767.0
2026-07-10,226490,76678.0
2026-07-10,226980,22750.0
2026-07-10,227830,78616.0
2026-07-10,228820,19736.0
2026-07-10,229200,14420.0
2026-07-10,229720,39316.0
2026-07-10,232080,14710.0
2026-07-10,237350,96993.0
2026-07-10,238720,49880.0
2026-07-10,241180,38635.0
2026-07-10,245360,12926.0
2026-07-10,250730,9500.0
2026-07-10,251350,41576.0
2026-07-10,252000,19161.0
2026-07-10,252650,18313.0
2026-07-10,266370,75600.0
2026-07-10,266420,16520.0
2026-07-10,269540,29930.0
2026-07-10,270810,14290.0
2026-07-10,277630,78211.0
2026-07-10,277640,41213.0
2026-07-10,277650,20870.0
2026-07-10,278530,43760.0
2026-07-10,278540,42735.0
2026-07-10,283580,17134.0
2026-07-10,284980,23316.0
2026-07-10,292050,54590.0
2026-07-10,292160,53228.0
2026-07-10,292190,52779.0
2026-07-10,292500,54254.0
2026-07-10,293180,120658.0
2026-07-10,294400,158130.0
2026-07-10,295040,45260.0
2026-07-10,301400,14545.0
2026-07-10,302450,77697.0
2026-07-10,304760,52199.0
2026-07-10,304770,14385.0
2026-07-10,304940,32550.0
2026-07-10,305050,77800.0
2026-07-10,310080,9195.0
2026-07-10,310960,70410.0
2026-07-10,310970,54010.0
2026-07-10,316670,7175.0
2026-07-10,328370,42080.0
2026-07-10,332500,80975.0
2026-07-10,332930,158425.0
2026-07-10,332940,53830.0
2026-07-10,337140,40034.0
2026-07-10,354500,14540.0
2026-07-10,359210,38900.0
2026-07-10,360200,28316.0
2026-07-10,360750,28016.0
2026-07-10,361580,68630.0
2026-07-10,364690,43150.0
2026-07-10,364960,6295.0
2026-07-10,364970,6710.0
2026-07-10,365040,39325.0
2026-07-10,367380,33790.0
2026-07-10,368190,7375.0
2026-07-10,368590,32780.0
2026-07-10,368680,7389.0
2026-07-10,371150,7678.0
2026-07-10,371160,7864.0
2026-07-10,371870,7700.0
2026-07-10,372330,7813.0
2026-07-10,375760,26545.0
2026-07-10,375770,26840.0
2026-07-10,376410,26487.0
2026-07-10,379780,24500.0
2026-07-10,379800,25463.0
2026-07-10,379810,29406.0
2026-07-10,381170,32585.0
2026-07-10,385710,11235.0
2026-07-10,385720,28505.0
2026-07-10,387270,28210.0
2026-07-10,391670,32235.0
2026-07-10,402970,15629.0
2026-07-10,403790,63150.0
2026-07-10,404120,25400.0
2026-07-10,404260,24058.0
2026-07-10,404540,24276.0
2026-07-10,404650,24303.0
2026-07-10,407310,17809.0
2026-07-10,407830,16495.0
2026-07-10,411540,18204.0
2026-07-10,426020,35220.0
2026-07-10,426030,54200.0
2026-07-10,429760,20857.0
2026-07-10,432840,21033.0
2026-07-10,433220,33815.0
2026-07-10,433250,25135.0
2026-07-10,433330,23393.0
2026-07-10,434960,122296.0
2026-07-10,438740,35615.0
2026-07-10,441640,13208.0
2026-07-10,441800,31950.0
2026-07-10,442260,42620.0
2026-07-10,444490,21520.0
2026-07-10,446720,14074.0
2026-07-10,448100,124123.0
2026-07-10,448290,17484.0
2026-07-10,448300,23062.0
2026-07-10,448570,31970.0
2026-07-10,449180,16824.0
2026-07-10,449190,22317.0
2026-07-10,449770,22417.0
2026-07-10,449780,18379.0
2026-07-10,450910,14080.0
2026-07-10,451060,38624.0
2026-07-10,451150,19455.0
2026-07-10,452360,12682.0
2026-07-10,453080,23057.0
2026-07-10,453330,17814.0
2026-07-10,453810,12796.0
2026-07-10,453870,12627.0
2026-07-10,458730,15359.0
2026-07-10,461450,15780.0
2026-07-10,461580,16085.0
2026-07-10,462340,17705.0
2026-07-10,463050,13000.0
2026-07-10,463300,14880.0
2026-07-10,469050,34806.0
2026-07-10,469060,41674.0
2026-07-10,471780,40605.0
2026-07-10,472150,22505.0
2026-07-10,472160,18320.0
2026-07-10,472720,27680.0
2026-07-10,472840,120335.0
2026-07-10,474920,20730.0
2026-07-10,476030,18618.0
2026-07-10,476850,22984.0
2026-07-10,477490,20950.0
2026-07-10,489250,13224.0
2026-07-10,491220,142900.0
2026-07-10,491700,122350.0
2026-07-10,494890,34802.0
2026-07-10,495040,35014.0
2026-07-10,495050,35732.0
2026-07-10,495060,33605.0
2026-07-10,495230,34987.0
2026-07-10,495330,35365.0
2026-07-10,495750,35439.0
2026-07-10,495850,35441.0
2026-07-10,496080,35559.0
2026-07-10,496090,35604.0
2026-07-10,496120,36936.0
2026-07-10,496130,28485.0
2026-07-10,498400,22670.0
2026-07-13,0000Z0,9445.0
2026-07-13,0007N0,109797.0
2026-07-13,0026S0,13745.0
2026-07-13,0041E0,17917.0
2026-07-13,0053M0,13445.0
2026-07-13,0069M0,14640.0
2026-07-13,0098Z0,93169.0
2026-07-13,0112X0,40555.0
2026-07-13,0144L0,10259.0
2026-07-13,0162Y0,7920.0
2026-07-13,0163Y0,9365.0
2026-07-13,0166N0,8125.0
2026-07-13,0167B0,11732.0
2026-07-13,0191B0,32025.0
2026-07-13,0191S0,13930.0
2026-07-13,0193G0,8490.0
2026-07-13,0204S0,7310.0
2026-07-13,0208N0,7595.0
2026-07-13,069500,108601.0
2026-07-13,069660,108566.0
2026-07-13,091160,130340.0
2026-07-13,091170,16323.0
2026-07-13,091220,17180.0
2026-07-13,091230,137051.0
2026-07-13,099140,21977.0
2026-07-13,102110,108646.0
2026-07-13,105190,108817.0
2026-07-13,108590,108378.0
2026-07-13,133690,195812.0
2026-07-13,139270,17437.0
2026-07-13,140950,85760.0
2026-07-13,143860,35635.0
2026-07-13,148020,109619.0
2026-07-13,152100,110282.0
2026-07-13,152870,109570.0
2026-07-13,153270,83754.0
2026-07-13,159800,85880.0
2026-07-13,166400,22337.0
2026-07-13,168580,37585.0
2026-07-13,192090,13685.0
2026-07-13,192720,57513.0
2026-07-13,211560,35470.0
2026-07-13,211900,28307.0
2026-07-13,226490,69920.0
2026-07-13,226980,22009.0
2026-07-13,227830,70860.0
2026-07-13,228820,18064.0
2026-07-13,229200,13800.0
2026-07-13,229720,36104.0
2026-07-13,232080,14100.0
2026-07-13,237350,86702.0
2026-07-13,238720,49175.0
2026-07-13,241180,37635.0
2026-07-13,245360,12791.0
2026-07-13,250730,9555.0
2026-07-13,251350,41496.0
2026-07-13,252000,18663.0
2026-07-13,252650,17821.0
2026-07-13,266370,66450.0
2026-07-13,266420,16035.0
2026-07-13,269540,29950.0
2026-07-13,270810,13750.0
2026-07-13,277630,70933.0
2026-07-13,277640,37269.0
2026-07-13,277650,20265.0
2026-07-13,278530,39295.0
2026-07-13,278540,38625.0
2026-07-13,283580,16658.0
2026-07-13,284980,23276.0
2026-07-13,292050,49010.0
2026-07-13,292160,48316.0
2026-07-13,292190,47735.0
2026-07-13,292500,49065.0
2026-07-13,293180,108767.0
2026-07-13,294400,142310.0
2026-07-13,295040,40705.0
2026-07-13,301400,13940.0
2026-07-13,302450,70434.0
2026-07-13,304760,46692.0
2026-07-13,304770,13835.0
2026-07-13,304940,32360.0
2026-07-13,305050,71035.0
2026-07-13,310080,9045.0
2026-07-13,310960,63205.0
2026-07-13,310970,48540.0
2026-07-13,316670,6880.0
2026-07-13,328370,38530.0
2026-07-13,332500,72940.0
2026-07-13,332930,142480.0
2026-07-13,332940,47815.0
2026-07-13,337140,36087.0
2026-07-13,354500,13965.0
2026-07-13,359210,35350.0
2026-07-13,360200,28396.0
2026-07-13,360750,28166.0
2026-07-13,361580,61675.0
2026-07-13,364690,38732.0
2026-07-13,364960,6200.0
2026-07-13,364970,6560.0
2026-07-13,365040,35485.0
2026-07-13,367380,33655.0
2026-07-13,368190,7250.0
2026-07-13,368590,32650.0
2026-07-13,368680,7319.0
2026-07-13,371150,7484.0
2026-07-13,371160,7664.0
2026-07-13,371870,7510.0
2026-07-13,372330,7644.0
2026-07-13,375760,23979.0
2026-07-13,375770,24360.0
2026-07-13,376410,24133.0
2026-07-13,379780,24555.0
2026-07-13,379800,25542.0
2026-07-13,379810,29281.0
2026-07-13,381170,32700.0
2026-07-13,385710,10670.0
2026-07-13,385720,25770.0
2026-07-13,387270,26705.0
2026-07-13,391670,28345.0
2026-07-13,402970,15709.0
2026-07-13,403790,57700.0
2026-07-13,404120,24300.0
2026-07-13,404260,23055.0
2026-07-13,404540,23201.0
2026-07-13,404650,23070.0
2026-07-13,407310,16516.0
2026-07-13,407830,16115.0
2026-07-13,411540,17051.0
2026-07-13,426020,35155.0
2026-07-13,426030,52680.0
2026-07-13,429760,20912.0
2026-07-13,432840,21143.0
2026-07-13,433220,33515.0
2026-07-13,433250,23235.0
2026-07-13,433330,23468.0
2026-07-13,434960,109464.0
2026-07-13,438740,34860.0
2026-07-13,441640,13278.0
2026-07-13,441800,29544.0
2026-07-13,442260,38055.0
2026-07-13,444490,21580.0
2026-07-13,446720,14149.0
2026-07-13,448100,111899.0
2026-07-13,448290,17499.0
2026-07-13,448300,22923.0
2026-07-13,448570,30085.0
2026-07-13,449180,16859.0
2026-07-13,449190,22193.0
2026-07-13,449770,22512.0
2026-07-13,449780,18399.0
2026-07-13,450910,13490.0
2026-07-13,451060,34848.0
2026-07-13,451150,19245.0
2026-07-13,452360,12697.0
2026-07-13,453080,22903.0
2026-07-13,453330,17844.0
2026-07-13,453810,12702.0
2026-07-13,453870,12563.0
2026-07-13,458730,15429.0
2026-07-13,461450,15345.0
2026-07-13,461580,15655.0
2026-07-13,462340,17360.0
2026-07-13,463050,12475.0
2026-07-13,463300,14468.0
2026-07-13,469050,33758.0
2026-07-13,469060,40441.0
2026-07-13,471780,36680.0
2026-07-13,472150,20130.0
2026-07-13,472160,18355.0
2026-07-13,472720,26065.0
2026-07-13,472840,107636.0
2026-07-13,474920,20315.0
2026-07-13,476030,18543.0
2026-07-13,476850,21167.0
2026-07-13,477490,20765.0
2026-07-13,489250,13294.0
2026-07-13,491220,128650.0
2026-07-13,491700,109650.0
2026-07-13,494890,31354.0
2026-07-13,495040,32307.0
2026-07-13,495050,32933.0
2026-07-13,495060,30505.0
2026-07-13,495230,32024.0
2026-07-13,495330,32391.0
2026-07-13,495750,32379.0
2026-07-13,495850,32573.0
2026-07-13,496080,32659.0
2026-07-13,496090,32540.0
2026-07-13,496120,33871.0
2026-07-13,496130,25815.0
2026-07-13,498400,20586.0
2026-07-14,0000Z0,8910.0
2026-07-14,0007N0,110765.0
2026-07-14,0026S0,13620.0
2026-07-14,0041E0,17588.0
2026-07-14,0053M0,13235.0
2026-07-14,0069M0,14535.0
2026-07-14,0098Z0,94307.0
2026-07-14,0112X0,41410.0
2026-07-14,0144L0,10209.0
2026-07-14,0162Y0,7775.0
2026-07-14,0163Y0,9325.0
2026-07-14,0166N0,8025.0
2026-07-14,0167B0,11877.0
2026-07-14,0191B0,32030.0
2026-07-14,0191S0,13505.0
2026-07-14,0193G0,8550.0
2026-07-14,0204S0,7355.0
2026-07-14,0208N0,7690.0
2026-07-14,0219E0,8557.0
2026-07-14,0220B0,11715.0
2026-07-14,069500,109499.0
2026-07-14,069660,109520.0
2026-07-14,091160,133200.0
2026-07-14,091170,16234.0
2026-07-14,091220,16794.0
2026-07-14,091230,139497.0
2026-07-14,099140,22106.0
2026-07-14,102110,109630.0
2026-07-14,105190,109816.0
2026-07-14,108590,109282.0
2026-07-14,133690,194250.0
2026-07-14,139270,17029.0
2026-07-14,140950,86519.0
2026-07-14,143860,34220.0
2026-07-14,148020,110333.0
2026-07-14,152100,111131.0
2026-07-14,152870,110644.0
2026-07-14,153270,84853.0
2026-07-14,159800,87425.0
2026-07-14,166400,22495.0
2026-07-14,168580,38135.0
2026-07-14,192090,13915.0
2026-07-14,192720,56955.0
2026-07-14,211560,35060.0
2026-07-14,211900,28022.0
2026-07-14,226490,70638.0
2026-07-14,226980,21542.0
2026-07-14,227830,70561.0
2026-07-14,228820,18139.0
2026-07-14,229200,13410.0
2026-07-14,229720,35984.0
2026-07-14,232080,13660.0
2026-07-14,237350,87950.0
2026-07-14,238720,49390.0
2026-07-14,241180,37440.0
2026-07-14,245360,12766.0
2026-07-14,250730,9465.0
2026-07-14,251350,41207.0
2026-07-14,252000,18245.0
2026-07-14,252650,17428.0
2026-07-14,266370,67245.0
2026-07-14,266420,15580.0
2026-07-14,269540,29905.0
2026-07-14,270810,13325.0
2026-07-14,277630,71537.0
2026-07-14,277640,37629.0
2026-07-14,277650,19855.0
2026-07-14,278530,39680.0
2026-07-14,278540,39070.0
2026-07-14,283580,16881.0
2026-07-14,284980,22734.0
2026-07-14,292050,49500.0
2026-07-14,292160,48391.0
2026-07-14,292190,48294.0
2026-07-14,292500,49299.0
2026-07-14,293180,109944.0
2026-07-14,294400,143845.0
2026-07-14,295040,41090.0
2026-07-14,301400,13560.0
2026-07-14,302450,70683.0
2026-07-14,304760,47626.0
2026-07-14,304770,13430.0
2026-07-14,304940,32420.0
2026-07-14,305050,70970.0
2026-07-14,310080,9170.0
2026-07-14,310960,63900.0
2026-07-14,310970,49125.0
2026-07-14,316670,6690.0
2026-07-14,328370,38475.0
2026-07-14,332500,73695.0
2026-07-14,332930,143895.0
2026-07-14,332940,48930.0
2026-07-14,337140,36397.0
2026-07-14,354500,13590.0
2026-07-14,359210,35465.0
2026-07-14,360200,28117.0
2026-07-14,360750,27841.0
2026-07-14,361580,62300.0
2026-07-14,364690,38802.0
2026-07-14,364960,5955.0
2026-07-14,364970,6260.0
2026-07-14,365040,35970.0
2026-07-14,367380,33400.0
2026-07-14,368190,7075.0
2026-07-14,368590,32395.0
2026-07-14,368680,7129.0
2026-07-14,371150,7450.0
2026-07-14,371160,7674.0
2026-07-14,371870,7460.0
2026-07-14,372330,7669.0
2026-07-14,375760,24333.0
2026-07-14,375770,24505.0
2026-07-14,376410,24258.0
2026-07-14,379780,24315.0
2026-07-14,379800,25304.0
2026-07-14,379810,29062.0
2026-07-14,381170,32440.0
2026-07-14,385710,10535.0
2026-07-14,385720,25900.0
2026-07-14,387270,26785.0
2026-07-14,391670,28140.0
2026-07-14,402970,15654.0
2026-07-14,403790,57835.0
2026-07-14,404120,23690.0
2026-07-14,404260,22491.0
2026-07-14,404540,22658.0
2026-07-14,404650,22405.0
2026-07-14,407310,16381.0
2026-07-14,407830,15950.0
2026-07-14,411540,16722.0
2026-07-14,426020,34705.0
2026-07-14,426030,52185.0
2026-07-14,429760,20728.0
2026-07-14,432840,20868.0
2026-07-14,433220,32465.0
2026-07-14,433250,22915.0
2026-07-14,433330,23238.0
2026-07-14,434960,110282.0
2026-07-14,438740,33475.0
2026-07-14,441640,13223.0
2026-07-14,441800,29281.0
2026-07-14,442260,38455.0
2026-07-14,444490,21360.0
2026-07-14,446720,14094.0
2026-07-14,448100,111964.0
2026-07-14,448290,17464.0
2026-07-14,448300,22903.0
2026-07-14,448570,29990.0
2026-07-14,449180,16814.0
2026-07-14,449190,22173.0
2026-07-14,449770,22278.0
2026-07-14,449780,18384.0
2026-07-14,450910,13085.0
2026-07-14,451060,35058.0
