number,value,datetime_start,datetime_complete,duration,ma_period,rsi_period,stop_loss_pct,by_lookback,fail_reason,valid,state
13,-999.0,2025-12-27 18:35:26.742371,2025-12-27 18:35:35.319413,0 days 00:00:08.577042,150,35,0.08,"{'3': {'requested_lb': 3, 'effective_lb': '283d', 'val_effective_start_date': '2023-03-23 00:00:00', 'val_effective_end_date': '2023-12-31 00:00:00', 'val_bars_used': 63, 'val_trades': 0, 'val_is_capped': False, 'val_sharpe': 0.0, 'score': -999.0}, '6': {'requested_lb': 6, 'effective_lb': '370d', 'val_effective_start_date': '2022-12-26 00:00:00', 'val_effective_end_date': '2023-12-31 00:00:00', 'val_bars_used': 122, 'val_trades': 164, 'val_is_capped': False, 'val_sharpe': -2.8842563905341643, 'score': -999.0}, '12': {'requested_lb': 12, 'effective_lb': '370d', 'val_effective_start_date': '2022-12-26 00:00:00', 'val_effective_end_date': '2023-12-31 00:00:00', 'val_bars_used': 122, 'val_trades': 164, 'val_is_capped': False, 'val_sharpe': -2.8842563905341643, 'score': -999.0}}",exposure_ratio(0.06) < 0.1,False,COMPLETE
12,-999.0,2025-12-27 18:35:18.780678,2025-12-27 18:35:26.736552,0 days 00:00:07.955874,200,16,0.15,"{'3': {'requested_lb': 3, 'effective_lb': '283d', 'val_effective_start_date': '2023-03-23 00:00:00', 'val_effective_end_date': '2023-12-31 00:00:00', 'val_bars_used': 63, 'val_trades': 0, 'val_is_capped': False, 'val_sharpe': 0.0, 'score': -999.0}, '6': {'requested_lb': 6, 'effective_lb': '370d', 'val_effective_start_date': '2022-12-26 00:00:00', 'val_effective_end_date': '2023-12-31 00:00:00', 'val_bars_used': 122, 'val_trades': 0, 'val_is_capped': False, 'val_sharpe': 0.0, 'score': -999.0}, '12': {'requested_lb': 12, 'effective_lb': '370d', 'val_effective_start_date': '2022-12-26 00:00:00', 'val_effective_end_date': '2023-12-31 00:00:00', 'val_bars_used': 122, 'val_trades': 0, 'val_is_capped': False, 'val_sharpe': 0.0, 'score': -999.0}}",num_trades(0) < 10,False,COMPLETE
2,-9999.0,2025-12-27 18:34:18.626869,2025-12-27 18:34:21.694820,0 days 00:00:03.067951,40,54,0.11,{},AttributeError: 'LogicChecks' object has no attribute 'failures',False,COMPLETE
0,-9999.0,2025-12-27 18:33:58.917669,2025-12-27 18:34:10.078900,0 days 00:00:11.161231,100,58,0.13,"{'3': {'requested_lb': 3, 'effective_lb': '283d', 'val_effective_start_date': '2023-03-23 00:00:00', 'val_effective_end_date': '2023-12-31 00:00:00', 'val_bars_used': 63, 'val_trades': 114, 'val_is_capped': False, 'val_sharpe': 1.0711166234963423, 'score': -999.0}}",AttributeError: 'LogicChecks' object has no attribute 'failures',False,COMPLETE
8,-9999.0,2025-12-27 18:34:50.278722,2025-12-27 18:34:56.198803,0 days 00:00:05.920081,110,50,0.07,"{'3': {'requested_lb': 3, 'effective_lb': '283d', 'val_effective_start_date': '2023-03-23 00:00:00', 'val_effective_end_date': '2023-12-31 00:00:00', 'val_bars_used': 63, 'val_trades': 76, 'val_is_capped': False, 'val_sharpe': -0.025088761793304635, 'score': -999.0}}",AttributeError: 'LogicChecks' object has no attribute 'failures',False,COMPLETE
7,-9999.0,2025-12-27 18:34:47.193928,2025-12-27 18:34:50.272015,0 days 00:00:03.078087,60,24,0.09,{},AttributeError: 'LogicChecks' object has no attribute 'failures',False,COMPLETE
5,-9999.0,2025-12-27 18:34:38.303034,2025-12-27 18:34:41.273281,0 days 00:00:02.970247,70,25,0.1,{},AttributeError: 'LogicChecks' object has no attribute 'failures',False,COMPLETE
9,-9999.0,2025-12-27 18:34:56.205337,2025-12-27 18:35:02.159880,0 days 00:00:05.954543,120,40,0.05,"{'3': {'requested_lb': 3, 'effective_lb': '283d', 'val_effective_start_date': '2023-03-23 00:00:00', 'val_effective_end_date': '2023-12-31 00:00:00', 'val_bars_used': 63, 'val_trades': 40, 'val_is_capped': False, 'val_sharpe': -2.769908057386312, 'score': -999.0}}",AttributeError: 'LogicChecks' object has no attribute 'failures',False,COMPLETE
6,-9999.0,2025-12-27 18:34:41.280061,2025-12-27 18:34:47.186678,0 days 00:00:05.906617,110,24,0.11,"{'3': {'requested_lb': 3, 'effective_lb': '283d', 'val_effective_start_date': '2023-03-23 00:00:00', 'val_effective_end_date': '2023-12-31 00:00:00', 'val_bars_used': 63, 'val_trades': 80, 'val_is_capped': False, 'val_sharpe': -1.2015005365107612, 'score': -999.0}}",AttributeError: 'LogicChecks' object has no attribute 'failures',False,COMPLETE
19,-9999.0,2025-12-27 18:36:17.598745,2025-12-27 18:36:20.557093,0 days 00:00:02.958348,90,13,0.08,{},AttributeError: 'LogicChecks' object has no attribute 'failures',False,COMPLETE
