number,value,datetime_start,datetime_complete,duration,ma_period,rsi_period,stop_loss_pct,by_lookback,fail_reason,valid,state
2,-2.3600500776947126,2025-12-27 16:10:52.930740,2025-12-27 16:11:01.978824,0 days 00:00:09.048084,40,54,0.11,"{'3': {'requested_lb': 3, 'effective_lb': '283d', 'val_effective_start_date': '2023-03-23 00:00:00', 'val_effective_end_date': '2023-12-31 00:00:00', 'val_bars_used': 63, 'val_trades': 276, 'val_is_capped': False, 'val_sharpe': -1.7621881438010603, 'score': -1.7621881438010603}, '6': {'requested_lb': 6, 'effective_lb': '370d', 'val_effective_start_date': '2022-12-26 00:00:00', 'val_effective_end_date': '2023-12-31 00:00:00', 'val_bars_used': 122, 'val_trades': 526, 'val_is_capped': False, 'val_sharpe': -2.3600500776947126, 'score': -2.3600500776947126}, '12': {'requested_lb': 12, 'effective_lb': '370d', 'val_effective_start_date': '2022-12-26 00:00:00', 'val_effective_end_date': '2023-12-31 00:00:00', 'val_bars_used': 122, 'val_trades': 526, 'val_is_capped': False, 'val_sharpe': -2.3600500776947126, 'score': -2.3600500776947126}}",,True,COMPLETE
15,-2.366954268943512,2025-12-27 16:12:38.966008,2025-12-27 16:12:48.138941,0 days 00:00:09.172933,40,48,0.09,"{'3': {'requested_lb': 3, 'effective_lb': '283d', 'val_effective_start_date': '2023-03-23 00:00:00', 'val_effective_end_date': '2023-12-31 00:00:00', 'val_bars_used': 63, 'val_trades': 276, 'val_is_capped': False, 'val_sharpe': -1.7621881438010603, 'score': -1.7621881438010603}, '6': {'requested_lb': 6, 'effective_lb': '370d', 'val_effective_start_date': '2022-12-26 00:00:00', 'val_effective_end_date': '2023-12-31 00:00:00', 'val_bars_used': 122, 'val_trades': 526, 'val_is_capped': False, 'val_sharpe': -2.366954268943512, 'score': -2.366954268943512}, '12': {'requested_lb': 12, 'effective_lb': '370d', 'val_effective_start_date': '2022-12-26 00:00:00', 'val_effective_end_date': '2023-12-31 00:00:00', 'val_bars_used': 122, 'val_trades': 526, 'val_is_capped': False, 'val_sharpe': -2.366954268943512, 'score': -2.366954268943512}}",,True,COMPLETE
42,-2.377438559696616,2025-12-27 16:16:40.389805,2025-12-27 16:16:50.038267,0 days 00:00:09.648462,50,26,0.13,"{'3': {'requested_lb': 3, 'effective_lb': '283d', 'val_effective_start_date': '2023-03-23 00:00:00', 'val_effective_end_date': '2023-12-31 00:00:00', 'val_bars_used': 63, 'val_trades': 276, 'val_is_capped': False, 'val_sharpe': -0.9222855356043763, 'score': -0.9222855356043763}, '6': {'requested_lb': 6, 'effective_lb': '370d', 'val_effective_start_date': '2022-12-26 00:00:00', 'val_effective_end_date': '2023-12-31 00:00:00', 'val_bars_used': 122, 'val_trades': 526, 'val_is_capped': False, 'val_sharpe': -2.377438559696616, 'score': -2.377438559696616}, '12': {'requested_lb': 12, 'effective_lb': '370d', 'val_effective_start_date': '2022-12-26 00:00:00', 'val_effective_end_date': '2023-12-31 00:00:00', 'val_bars_used': 122, 'val_trades': 526, 'val_is_capped': False, 'val_sharpe': -2.377438559696616, 'score': -2.377438559696616}}",,True,COMPLETE
35,-2.39935881115501,2025-12-27 16:15:34.428259,2025-12-27 16:15:44.293883,0 days 00:00:09.865624,50,17,0.14,"{'3': {'requested_lb': 3, 'effective_lb': '283d', 'val_effective_start_date': '2023-03-23 00:00:00', 'val_effective_end_date': '2023-12-31 00:00:00', 'val_bars_used': 63, 'val_trades': 278, 'val_is_capped': False, 'val_sharpe': -1.7063842519706476, 'score': -1.7063842519706476}, '6': {'requested_lb': 6, 'effective_lb': '370d', 'val_effective_start_date': '2022-12-26 00:00:00', 'val_effective_end_date': '2023-12-31 00:00:00', 'val_bars_used': 122, 'val_trades': 526, 'val_is_capped': False, 'val_sharpe': -2.39935881115501, 'score': -2.39935881115501}, '12': {'requested_lb': 12, 'effective_lb': '370d', 'val_effective_start_date': '2022-12-26 00:00:00', 'val_effective_end_date': '2023-12-31 00:00:00', 'val_bars_used': 122, 'val_trades': 526, 'val_is_capped': False, 'val_sharpe': -2.39935881115501, 'score': -2.39935881115501}}",,True,COMPLETE
47,-2.3994823092807667,2025-12-27 16:17:28.084309,2025-12-27 16:17:37.803988,0 days 00:00:09.719679,40,30,0.14,"{'3': {'requested_lb': 3, 'effective_lb': '283d', 'val_effective_start_date': '2023-03-23 00:00:00', 'val_effective_end_date': '2023-12-31 00:00:00', 'val_bars_used': 63, 'val_trades': 276, 'val_is_capped': False, 'val_sharpe': -1.8345266693221443, 'score': -1.8345266693221443}, '6': {'requested_lb': 6, 'effective_lb': '370d', 'val_effective_start_date': '2022-12-26 00:00:00', 'val_effective_end_date': '2023-12-31 00:00:00', 'val_bars_used': 122, 'val_trades': 526, 'val_is_capped': False, 'val_sharpe': -2.3994823092807667, 'score': -2.3994823092807667}, '12': {'requested_lb': 12, 'effective_lb': '370d', 'val_effective_start_date': '2022-12-26 00:00:00', 'val_effective_end_date': '2023-12-31 00:00:00', 'val_bars_used': 122, 'val_trades': 526, 'val_is_capped': False, 'val_sharpe': -2.3994823092807667, 'score': -2.3994823092807667}}",,True,COMPLETE
21,-2.408699330557068,2025-12-27 16:13:32.198770,2025-12-27 16:13:41.294620,0 days 00:00:09.095850,40,44,0.11,"{'3': {'requested_lb': 3, 'effective_lb': '283d', 'val_effective_start_date': '2023-03-23 00:00:00', 'val_effective_end_date': '2023-12-31 00:00:00', 'val_bars_used': 63, 'val_trades': 276, 'val_is_capped': False, 'val_sharpe': -1.7940522953129046, 'score': -1.7940522953129046}, '6': {'requested_lb': 6, 'effective_lb': '370d', 'val_effective_start_date': '2022-12-26 00:00:00', 'val_effective_end_date': '2023-12-31 00:00:00', 'val_bars_used': 122, 'val_trades': 526, 'val_is_capped': False, 'val_sharpe': -2.408699330557068, 'score': -2.408699330557068}, '12': {'requested_lb': 12, 'effective_lb': '370d', 'val_effective_start_date': '2022-12-26 00:00:00', 'val_effective_end_date': '2023-12-31 00:00:00', 'val_bars_used': 122, 'val_trades': 526, 'val_is_capped': False, 'val_sharpe': -2.408699330557068, 'score': -2.408699330557068}}",,True,COMPLETE
10,-2.4199165195358354,2025-12-27 16:12:02.073356,2025-12-27 16:12:11.152628,0 days 00:00:09.079272,40,39,0.12000000000000001,"{'3': {'requested_lb': 3, 'effective_lb': '283d', 'val_effective_start_date': '2023-03-23 00:00:00', 'val_effective_end_date': '2023-12-31 00:00:00', 'val_bars_used': 63, 'val_trades': 276, 'val_is_capped': False, 'val_sharpe': -1.7755910761296432, 'score': -1.7755910761296432}, '6': {'requested_lb': 6, 'effective_lb': '370d', 'val_effective_start_date': '2022-12-26 00:00:00', 'val_effective_end_date': '2023-12-31 00:00:00', 'val_bars_used': 122, 'val_trades': 526, 'val_is_capped': False, 'val_sharpe': -2.4199165195358354, 'score': -2.4199165195358354}, '12': {'requested_lb': 12, 'effective_lb': '370d', 'val_effective_start_date': '2022-12-26 00:00:00', 'val_effective_end_date': '2023-12-31 00:00:00', 'val_bars_used': 122, 'val_trades': 526, 'val_is_capped': False, 'val_sharpe': -2.4199165195358354, 'score': -2.4199165195358354}}",,True,COMPLETE
11,-2.4199165195358354,2025-12-27 16:12:11.158211,2025-12-27 16:12:11.185958,0 days 00:00:00.027747,40,39,0.12000000000000001,"{'3': {'requested_lb': 3, 'effective_lb': '283d', 'val_effective_start_date': '2023-03-23 00:00:00', 'val_effective_end_date': '2023-12-31 00:00:00', 'val_bars_used': 63, 'val_trades': 276, 'val_is_capped': False, 'val_sharpe': -1.7755910761296432, 'score': -1.7755910761296432}, '6': {'requested_lb': 6, 'effective_lb': '370d', 'val_effective_start_date': '2022-12-26 00:00:00', 'val_effective_end_date': '2023-12-31 00:00:00', 'val_bars_used': 122, 'val_trades': 526, 'val_is_capped': False, 'val_sharpe': -2.4199165195358354, 'score': -2.4199165195358354}, '12': {'requested_lb': 12, 'effective_lb': '370d', 'val_effective_start_date': '2022-12-26 00:00:00', 'val_effective_end_date': '2023-12-31 00:00:00', 'val_bars_used': 122, 'val_trades': 526, 'val_is_capped': False, 'val_sharpe': -2.4199165195358354, 'score': -2.4199165195358354}}",,True,COMPLETE
28,-2.5324199101780938,2025-12-27 16:14:35.167042,2025-12-27 16:14:44.595023,0 days 00:00:09.427981,90,42,0.15,"{'3': {'requested_lb': 3, 'effective_lb': '283d', 'val_effective_start_date': '2023-03-23 00:00:00', 'val_effective_end_date': '2023-12-31 00:00:00', 'val_bars_used': 63, 'val_trades': 156, 'val_is_capped': False, 'val_sharpe': 0.07225554989943828, 'score': 0.07225554989943828}, '6': {'requested_lb': 6, 'effective_lb': '370d', 'val_effective_start_date': '2022-12-26 00:00:00', 'val_effective_end_date': '2023-12-31 00:00:00', 'val_bars_used': 122, 'val_trades': 404, 'val_is_capped': False, 'val_sharpe': -2.5324199101780938, 'score': -2.5324199101780938}, '12': {'requested_lb': 12, 'effective_lb': '370d', 'val_effective_start_date': '2022-12-26 00:00:00', 'val_effective_end_date': '2023-12-31 00:00:00', 'val_bars_used': 122, 'val_trades': 404, 'val_is_capped': False, 'val_sharpe': -2.5324199101780938, 'score': -2.5324199101780938}}",,True,COMPLETE
16,-2.542712134663058,2025-12-27 16:12:48.145329,2025-12-27 16:12:56.980994,0 days 00:00:08.835665,90,54,0.13,"{'3': {'requested_lb': 3, 'effective_lb': '283d', 'val_effective_start_date': '2023-03-23 00:00:00', 'val_effective_end_date': '2023-12-31 00:00:00', 'val_bars_used': 63, 'val_trades': 156, 'val_is_capped': False, 'val_sharpe': 0.048509312963289114, 'score': 0.048509312963289114}, '6': {'requested_lb': 6, 'effective_lb': '370d', 'val_effective_start_date': '2022-12-26 00:00:00', 'val_effective_end_date': '2023-12-31 00:00:00', 'val_bars_used': 122, 'val_trades': 402, 'val_is_capped': False, 'val_sharpe': -2.542712134663058, 'score': -2.542712134663058}, '12': {'requested_lb': 12, 'effective_lb': '370d', 'val_effective_start_date': '2022-12-26 00:00:00', 'val_effective_end_date': '2023-12-31 00:00:00', 'val_bars_used': 122, 'val_trades': 402, 'val_is_capped': False, 'val_sharpe': -2.542712134663058, 'score': -2.542712134663058}}",,True,COMPLETE
14,-2.557263037898632,2025-12-27 16:12:29.658178,2025-12-27 16:12:38.960479,0 days 00:00:09.302301,80,60,0.14,"{'3': {'requested_lb': 3, 'effective_lb': '283d', 'val_effective_start_date': '2023-03-23 00:00:00', 'val_effective_end_date': '2023-12-31 00:00:00', 'val_bars_used': 63, 'val_trades': 194, 'val_is_capped': False, 'val_sharpe': 0.42215610951811544, 'score': 0.42215610951811544}, '6': {'requested_lb': 6, 'effective_lb': '370d', 'val_effective_start_date': '2022-12-26 00:00:00', 'val_effective_end_date': '2023-12-31 00:00:00', 'val_bars_used': 122, 'val_trades': 436, 'val_is_capped': False, 'val_sharpe': -2.557263037898632, 'score': -2.557263037898632}, '12': {'requested_lb': 12, 'effective_lb': '370d', 'val_effective_start_date': '2022-12-26 00:00:00', 'val_effective_end_date': '2023-12-31 00:00:00', 'val_bars_used': 122, 'val_trades': 436, 'val_is_capped': False, 'val_sharpe': -2.557263037898632, 'score': -2.557263037898632}}",,True,COMPLETE
48,-2.557263037898632,2025-12-27 16:17:37.810459,2025-12-27 16:17:47.140740,0 days 00:00:09.330281,80,57,0.05,"{'3': {'requested_lb': 3, 'effective_lb': '283d', 'val_effective_start_date': '2023-03-23 00:00:00', 'val_effective_end_date': '2023-12-31 00:00:00', 'val_bars_used': 63, 'val_trades': 194, 'val_is_capped': False, 'val_sharpe': 0.41625194690238765, 'score': 0.41625194690238765}, '6': {'requested_lb': 6, 'effective_lb': '370d', 'val_effective_start_date': '2022-12-26 00:00:00', 'val_effective_end_date': '2023-12-31 00:00:00', 'val_bars_used': 122, 'val_trades': 436, 'val_is_capped': False, 'val_sharpe': -2.557263037898632, 'score': -2.557263037898632}, '12': {'requested_lb': 12, 'effective_lb': '370d', 'val_effective_start_date': '2022-12-26 00:00:00', 'val_effective_end_date': '2023-12-31 00:00:00', 'val_bars_used': 122, 'val_trades': 436, 'val_is_capped': False, 'val_sharpe': -2.557263037898632, 'score': -2.557263037898632}}",,True,COMPLETE
24,-2.6660083532647363,2025-12-27 16:13:59.267421,2025-12-27 16:14:08.398757,0 days 00:00:09.131336,60,55,0.13,"{'3': {'requested_lb': 3, 'effective_lb': '283d', 'val_effective_start_date': '2023-03-23 00:00:00', 'val_effective_end_date': '2023-12-31 00:00:00', 'val_bars_used': 63, 'val_trades': 272, 'val_is_capped': False, 'val_sharpe': 0.44797997419989655, 'score': 0.44797997419989655}, '6': {'requested_lb': 6, 'effective_lb': '370d', 'val_effective_start_date': '2022-12-26 00:00:00', 'val_effective_end_date': '2023-12-31 00:00:00', 'val_bars_used': 122, 'val_trades': 526, 'val_is_capped': False, 'val_sharpe': -2.6660083532647363, 'score': -2.6660083532647363}, '12': {'requested_lb': 12, 'effective_lb': '370d', 'val_effective_start_date': '2022-12-26 00:00:00', 'val_effective_end_date': '2023-12-31 00:00:00', 'val_bars_used': 122, 'val_trades': 526, 'val_is_capped': False, 'val_sharpe': -2.6660083532647363, 'score': -2.6660083532647363}}",,True,COMPLETE
46,-2.6660083532647363,2025-12-27 16:17:18.364172,2025-12-27 16:17:28.076676,0 days 00:00:09.712504,60,59,0.13,"{'3': {'requested_lb': 3, 'effective_lb': '283d', 'val_effective_start_date': '2023-03-23 00:00:00', 'val_effective_end_date': '2023-12-31 00:00:00', 'val_bars_used': 63, 'val_trades': 272, 'val_is_capped': False, 'val_sharpe': 0.44797997419989655, 'score': 0.44797997419989655}, '6': {'requested_lb': 6, 'effective_lb': '370d', 'val_effective_start_date': '2022-12-26 00:00:00', 'val_effective_end_date': '2023-12-31 00:00:00', 'val_bars_used': 122, 'val_trades': 526, 'val_is_capped': False, 'val_sharpe': -2.6660083532647363, 'score': -2.6660083532647363}, '12': {'requested_lb': 12, 'effective_lb': '370d', 'val_effective_start_date': '2022-12-26 00:00:00', 'val_effective_end_date': '2023-12-31 00:00:00', 'val_bars_used': 122, 'val_trades': 526, 'val_is_capped': False, 'val_sharpe': -2.6660083532647363, 'score': -2.6660083532647363}}",,True,COMPLETE
18,-2.6994922288496013,2025-12-27 16:13:06.118316,2025-12-27 16:13:15.180459,0 days 00:00:09.062143,60,33,0.09,"{'3': {'requested_lb': 3, 'effective_lb': '283d', 'val_effective_start_date': '2023-03-23 00:00:00', 'val_effective_end_date': '2023-12-31 00:00:00', 'val_bars_used': 63, 'val_trades': 272, 'val_is_capped': False, 'val_sharpe': 0.42792353646132164, 'score': 0.42792353646132164}, '6': {'requested_lb': 6, 'effective_lb': '370d', 'val_effective_start_date': '2022-12-26 00:00:00', 'val_effective_end_date': '2023-12-31 00:00:00', 'val_bars_used': 122, 'val_trades': 526, 'val_is_capped': False, 'val_sharpe': -2.6994922288496013, 'score': -2.6994922288496013}, '12': {'requested_lb': 12, 'effective_lb': '370d', 'val_effective_start_date': '2022-12-26 00:00:00', 'val_effective_end_date': '2023-12-31 00:00:00', 'val_bars_used': 122, 'val_trades': 526, 'val_is_capped': False, 'val_sharpe': -2.6994922288496013, 'score': -2.6994922288496013}}",,True,COMPLETE
20,-2.6994922288496013,2025-12-27 16:13:23.100399,2025-12-27 16:13:32.192771,0 days 00:00:09.092372,60,33,0.11,"{'3': {'requested_lb': 3, 'effective_lb': '283d', 'val_effective_start_date': '2023-03-23 00:00:00', 'val_effective_end_date': '2023-12-31 00:00:00', 'val_bars_used': 63, 'val_trades': 272, 'val_is_capped': False, 'val_sharpe': 0.42792353646132164, 'score': 0.42792353646132164}, '6': {'requested_lb': 6, 'effective_lb': '370d', 'val_effective_start_date': '2022-12-26 00:00:00', 'val_effective_end_date': '2023-12-31 00:00:00', 'val_bars_used': 122, 'val_trades': 526, 'val_is_capped': False, 'val_sharpe': -2.6994922288496013, 'score': -2.6994922288496013}, '12': {'requested_lb': 12, 'effective_lb': '370d', 'val_effective_start_date': '2022-12-26 00:00:00', 'val_effective_end_date': '2023-12-31 00:00:00', 'val_bars_used': 122, 'val_trades': 526, 'val_is_capped': False, 'val_sharpe': -2.6994922288496013, 'score': -2.6994922288496013}}",,True,COMPLETE
27,-2.7283719313121204,2025-12-27 16:14:25.804106,2025-12-27 16:14:35.160542,0 days 00:00:09.356436,80,37,0.1,"{'3': {'requested_lb': 3, 'effective_lb': '283d', 'val_effective_start_date': '2023-03-23 00:00:00', 'val_effective_end_date': '2023-12-31 00:00:00', 'val_bars_used': 63, 'val_trades': 194, 'val_is_capped': False, 'val_sharpe': 0.4290869503770754, 'score': 0.4290869503770754}, '6': {'requested_lb': 6, 'effective_lb': '370d', 'val_effective_start_date': '2022-12-26 00:00:00', 'val_effective_end_date': '2023-12-31 00:00:00', 'val_bars_used': 122, 'val_trades': 442, 'val_is_capped': False, 'val_sharpe': -2.7283719313121204, 'score': -2.7283719313121204}, '12': {'requested_lb': 12, 'effective_lb': '370d', 'val_effective_start_date': '2022-12-26 00:00:00', 'val_effective_end_date': '2023-12-31 00:00:00', 'val_bars_used': 122, 'val_trades': 442, 'val_is_capped': False, 'val_sharpe': -2.7283719313121204, 'score': -2.7283719313121204}}",,True,COMPLETE
