number,value,datetime_start,datetime_complete,duration,ma_period,rsi_period,stop_loss_pct,by_lookback,fail_reason,valid,state
13,-3.1148519698962196,2025-12-27 18:26:10.175185,2025-12-27 18:26:19.434371,0 days 00:00:09.259186,70,51,0.15,"{'3': {'requested_lb': 3, 'effective_lb': '283d', 'val_effective_start_date': '2023-03-23 00:00:00', 'val_effective_end_date': '2023-12-31 00:00:00', 'val_bars_used': 63, 'val_trades': 230, 'val_is_capped': False, 'val_sharpe': -0.27873691762609243, 'score': -0.27873691762609243}, '6': {'requested_lb': 6, 'effective_lb': '370d', 'val_effective_start_date': '2022-12-26 00:00:00', 'val_effective_end_date': '2023-12-31 00:00:00', 'val_bars_used': 122, 'val_trades': 486, 'val_is_capped': False, 'val_sharpe': -3.1148519698962196, 'score': -3.1148519698962196}, '12': {'requested_lb': 12, 'effective_lb': '370d', 'val_effective_start_date': '2022-12-26 00:00:00', 'val_effective_end_date': '2023-12-31 00:00:00', 'val_bars_used': 122, 'val_trades': 486, 'val_is_capped': False, 'val_sharpe': -3.1148519698962196, 'score': -3.1148519698962196}}",,True,COMPLETE
5,-3.4329633380515636,2025-12-27 18:25:07.450802,2025-12-27 18:25:16.411220,0 days 00:00:08.960418,70,25,0.1,"{'3': {'requested_lb': 3, 'effective_lb': '283d', 'val_effective_start_date': '2023-03-23 00:00:00', 'val_effective_end_date': '2023-12-31 00:00:00', 'val_bars_used': 63, 'val_trades': 236, 'val_is_capped': False, 'val_sharpe': -1.7355967590905588, 'score': -1.7355967590905588}, '6': {'requested_lb': 6, 'effective_lb': '370d', 'val_effective_start_date': '2022-12-26 00:00:00', 'val_effective_end_date': '2023-12-31 00:00:00', 'val_bars_used': 122, 'val_trades': 488, 'val_is_capped': False, 'val_sharpe': -3.4329633380515636, 'score': -3.4329633380515636}, '12': {'requested_lb': 12, 'effective_lb': '370d', 'val_effective_start_date': '2022-12-26 00:00:00', 'val_effective_end_date': '2023-12-31 00:00:00', 'val_bars_used': 122, 'val_trades': 488, 'val_is_capped': False, 'val_sharpe': -3.4329633380515636, 'score': -3.4329633380515636}}",,True,COMPLETE
3,-999.0,2025-12-27 18:24:51.112563,2025-12-27 18:24:59.316340,0 days 00:00:08.203777,160,11,0.15,"{'3': {'requested_lb': 3, 'effective_lb': '283d', 'val_effective_start_date': '2023-03-23 00:00:00', 'val_effective_end_date': '2023-12-31 00:00:00', 'val_bars_used': 63, 'val_trades': 0, 'val_is_capped': False, 'val_sharpe': 0.0, 'score': -999.0}, '6': {'requested_lb': 6, 'effective_lb': '370d', 'val_effective_start_date': '2022-12-26 00:00:00', 'val_effective_end_date': '2023-12-31 00:00:00', 'val_bars_used': 122, 'val_trades': 124, 'val_is_capped': False, 'val_sharpe': -3.0104276878007514, 'score': -999.0}, '12': {'requested_lb': 12, 'effective_lb': '370d', 'val_effective_start_date': '2022-12-26 00:00:00', 'val_effective_end_date': '2023-12-31 00:00:00', 'val_bars_used': 122, 'val_trades': 124, 'val_is_capped': False, 'val_sharpe': -3.0104276878007514, 'score': -999.0}}",exposure_ratio(0.05) < 0.1,False,COMPLETE
1,-999.0,2025-12-27 18:24:33.574393,2025-12-27 18:24:41.955255,0 days 00:00:08.380862,140,17,0.060000000000000005,"{'3': {'requested_lb': 3, 'effective_lb': '283d', 'val_effective_start_date': '2023-03-23 00:00:00', 'val_effective_end_date': '2023-12-31 00:00:00', 'val_bars_used': 63, 'val_trades': 0, 'val_is_capped': False, 'val_sharpe': 0.0, 'score': -999.0}, '6': {'requested_lb': 6, 'effective_lb': '370d', 'val_effective_start_date': '2022-12-26 00:00:00', 'val_effective_end_date': '2023-12-31 00:00:00', 'val_bars_used': 122, 'val_trades': 206, 'val_is_capped': False, 'val_sharpe': -1.075732049438026, 'score': -999.0}, '12': {'requested_lb': 12, 'effective_lb': '370d', 'val_effective_start_date': '2022-12-26 00:00:00', 'val_effective_end_date': '2023-12-31 00:00:00', 'val_bars_used': 122, 'val_trades': 206, 'val_is_capped': False, 'val_sharpe': -1.075732049438026, 'score': -999.0}}",exposure_ratio(0.08) < 0.1,False,COMPLETE
0,-999.0,2025-12-27 18:24:19.469788,2025-12-27 18:24:33.568183,0 days 00:00:14.098395,100,58,0.13,"{'3': {'requested_lb': 3, 'effective_lb': '283d', 'val_effective_start_date': '2023-03-23 00:00:00', 'val_effective_end_date': '2023-12-31 00:00:00', 'val_bars_used': 63, 'val_trades': 114, 'val_is_capped': False, 'val_sharpe': 1.0711166234963423, 'score': -999.0}, '6': {'requested_lb': 6, 'effective_lb': '370d', 'val_effective_start_date': '2022-12-26 00:00:00', 'val_effective_end_date': '2023-12-31 00:00:00', 'val_bars_used': 122, 'val_trades': 358, 'val_is_capped': False, 'val_sharpe': -2.0868517632958326, 'score': -2.0868517632958326}, '12': {'requested_lb': 12, 'effective_lb': '370d', 'val_effective_start_date': '2022-12-26 00:00:00', 'val_effective_end_date': '2023-12-31 00:00:00', 'val_bars_used': 122, 'val_trades': 358, 'val_is_capped': False, 'val_sharpe': -2.0868517632958326, 'score': -2.0868517632958326}}",Unknown Error,False,COMPLETE
6,-999.0,2025-12-27 18:25:16.416652,2025-12-27 18:25:25.155795,0 days 00:00:08.739143,110,24,0.11,"{'3': {'requested_lb': 3, 'effective_lb': '283d', 'val_effective_start_date': '2023-03-23 00:00:00', 'val_effective_end_date': '2023-12-31 00:00:00', 'val_bars_used': 63, 'val_trades': 80, 'val_is_capped': False, 'val_sharpe': -1.2015005365107612, 'score': -999.0}, '6': {'requested_lb': 6, 'effective_lb': '370d', 'val_effective_start_date': '2022-12-26 00:00:00', 'val_effective_end_date': '2023-12-31 00:00:00', 'val_bars_used': 122, 'val_trades': 320, 'val_is_capped': False, 'val_sharpe': -2.1724474745972366, 'score': -2.1724474745972366}, '12': {'requested_lb': 12, 'effective_lb': '370d', 'val_effective_start_date': '2022-12-26 00:00:00', 'val_effective_end_date': '2023-12-31 00:00:00', 'val_bars_used': 122, 'val_trades': 320, 'val_is_capped': False, 'val_sharpe': -2.1724474745972366, 'score': -2.1724474745972366}}",Unknown Error,False,COMPLETE
8,-999.0,2025-12-27 18:25:34.361501,2025-12-27 18:25:42.984466,0 days 00:00:08.622965,110,50,0.07,"{'3': {'requested_lb': 3, 'effective_lb': '283d', 'val_effective_start_date': '2023-03-23 00:00:00', 'val_effective_end_date': '2023-12-31 00:00:00', 'val_bars_used': 63, 'val_trades': 76, 'val_is_capped': False, 'val_sharpe': -0.025088761793304635, 'score': -999.0}, '6': {'requested_lb': 6, 'effective_lb': '370d', 'val_effective_start_date': '2022-12-26 00:00:00', 'val_effective_end_date': '2023-12-31 00:00:00', 'val_bars_used': 122, 'val_trades': 318, 'val_is_capped': False, 'val_sharpe': -1.9371496657846257, 'score': -1.9371496657846257}, '12': {'requested_lb': 12, 'effective_lb': '370d', 'val_effective_start_date': '2022-12-26 00:00:00', 'val_effective_end_date': '2023-12-31 00:00:00', 'val_bars_used': 122, 'val_trades': 318, 'val_is_capped': False, 'val_sharpe': -1.9371496657846257, 'score': -1.9371496657846257}}",Unknown Error,False,COMPLETE
9,-999.0,2025-12-27 18:25:42.990754,2025-12-27 18:25:51.620366,0 days 00:00:08.629612,120,40,0.05,"{'3': {'requested_lb': 3, 'effective_lb': '283d', 'val_effective_start_date': '2023-03-23 00:00:00', 'val_effective_end_date': '2023-12-31 00:00:00', 'val_bars_used': 63, 'val_trades': 40, 'val_is_capped': False, 'val_sharpe': -2.769908057386312, 'score': -999.0}, '6': {'requested_lb': 6, 'effective_lb': '370d', 'val_effective_start_date': '2022-12-26 00:00:00', 'val_effective_end_date': '2023-12-31 00:00:00', 'val_bars_used': 122, 'val_trades': 275, 'val_is_capped': False, 'val_sharpe': -0.6272540875915827, 'score': -0.6272540875915827}, '12': {'requested_lb': 12, 'effective_lb': '370d', 'val_effective_start_date': '2022-12-26 00:00:00', 'val_effective_end_date': '2023-12-31 00:00:00', 'val_bars_used': 122, 'val_trades': 275, 'val_is_capped': False, 'val_sharpe': -0.6272540875915827, 'score': -0.6272540875915827}}",Unknown Error,False,COMPLETE
4,-999.0,2025-12-27 18:24:59.321929,2025-12-27 18:25:07.444731,0 days 00:00:08.122802,180,20,0.07,"{'3': {'requested_lb': 3, 'effective_lb': '283d', 'val_effective_start_date': '2023-03-23 00:00:00', 'val_effective_end_date': '2023-12-31 00:00:00', 'val_bars_used': 63, 'val_trades': 0, 'val_is_capped': False, 'val_sharpe': 0.0, 'score': -999.0}, '6': {'requested_lb': 6, 'effective_lb': '370d', 'val_effective_start_date': '2022-12-26 00:00:00', 'val_effective_end_date': '2023-12-31 00:00:00', 'val_bars_used': 122, 'val_trades': 49, 'val_is_capped': False, 'val_sharpe': -2.6097773800398567, 'score': -999.0}, '12': {'requested_lb': 12, 'effective_lb': '370d', 'val_effective_start_date': '2022-12-26 00:00:00', 'val_effective_end_date': '2023-12-31 00:00:00', 'val_bars_used': 122, 'val_trades': 49, 'val_is_capped': False, 'val_sharpe': -2.6097773800398567, 'score': -999.0}}",exposure_ratio(0.02) < 0.1,False,COMPLETE
19,-999.0,2025-12-27 18:27:05.119484,2025-12-27 18:27:12.923430,0 days 00:00:07.803946,200,45,0.08,"{'3': {'requested_lb': 3, 'effective_lb': '283d', 'val_effective_start_date': '2023-03-23 00:00:00', 'val_effective_end_date': '2023-12-31 00:00:00', 'val_bars_used': 63, 'val_trades': 0, 'val_is_capped': False, 'val_sharpe': 0.0, 'score': -999.0}, '6': {'requested_lb': 6, 'effective_lb': '370d', 'val_effective_start_date': '2022-12-26 00:00:00', 'val_effective_end_date': '2023-12-31 00:00:00', 'val_bars_used': 122, 'val_trades': 0, 'val_is_capped': False, 'val_sharpe': 0.0, 'score': -999.0}, '12': {'requested_lb': 12, 'effective_lb': '370d', 'val_effective_start_date': '2022-12-26 00:00:00', 'val_effective_end_date': '2023-12-31 00:00:00', 'val_bars_used': 122, 'val_trades': 0, 'val_is_capped': False, 'val_sharpe': 0.0, 'score': -999.0}}",num_trades(0) < 10,False,COMPLETE
