number,value,datetime_start,datetime_complete,duration,ma_period,rsi_period,stop_loss_pct,by_lookback,fail_reason,valid,state
49,-1.1903093727911387,2025-12-27 19:04:32.227455,2025-12-27 19:04:36.869709,0 days 00:00:04.642254,80,54,0.060000000000000005,"{'3': {'requested_lb': 3, 'effective_lb': '283d', 'val_effective_start_date': '2023-03-23 00:00:00', 'val_effective_end_date': '2023-12-31 00:00:00', 'val_bars_used': 63, 'val_trades': 194, 'val_is_capped': False, 'val_sharpe': 0.41625194690238765, 'score': 0.41625194690238765}, '6': {'requested_lb': 6, 'effective_lb': '373d', 'val_effective_start_date': '2022-12-23 00:00:00', 'val_effective_end_date': '2023-12-31 00:00:00', 'val_bars_used': 123, 'val_trades': 456, 'val_is_capped': False, 'val_sharpe': -1.1107178975826801, 'score': -1.1107178975826801}, '12': {'requested_lb': 12, 'effective_lb': '556d', 'val_effective_start_date': '2022-06-23 00:00:00', 'val_effective_end_date': '2023-12-31 00:00:00', 'val_bars_used': 249, 'val_trades': 973, 'val_is_capped': False, 'val_sharpe': -1.1903093727911387, 'score': -1.1903093727911387}}",,True,COMPLETE
31,-1.2347869495440214,2025-12-27 19:03:11.269266,2025-12-27 19:03:15.763895,0 days 00:00:04.494629,90,30,0.08,"{'3': {'requested_lb': 3, 'effective_lb': '283d', 'val_effective_start_date': '2023-03-23 00:00:00', 'val_effective_end_date': '2023-12-31 00:00:00', 'val_bars_used': 63, 'val_trades': 156, 'val_is_capped': False, 'val_sharpe': 0.06813054984520614, 'score': 0.06813054984520614}, '6': {'requested_lb': 6, 'effective_lb': '373d', 'val_effective_start_date': '2022-12-23 00:00:00', 'val_effective_end_date': '2023-12-31 00:00:00', 'val_bars_used': 123, 'val_trades': 416, 'val_is_capped': False, 'val_sharpe': -1.2347869495440214, 'score': -1.2347869495440214}, '12': {'requested_lb': 12, 'effective_lb': '556d', 'val_effective_start_date': '2022-06-23 00:00:00', 'val_effective_end_date': '2023-12-31 00:00:00', 'val_bars_used': 249, 'val_trades': 932, 'val_is_capped': False, 'val_sharpe': -1.1452810327503795, 'score': -1.1452810327503795}}",,True,COMPLETE
24,-1.2943892908375694,2025-12-27 19:02:43.382553,2025-12-27 19:02:48.165111,0 days 00:00:04.782558,50,55,0.060000000000000005,"{'3': {'requested_lb': 3, 'effective_lb': '283d', 'val_effective_start_date': '2023-03-23 00:00:00', 'val_effective_end_date': '2023-12-31 00:00:00', 'val_bars_used': 63, 'val_trades': 272, 'val_is_capped': False, 'val_sharpe': -0.3452085222568263, 'score': -0.3452085222568263}, '6': {'requested_lb': 6, 'effective_lb': '373d', 'val_effective_start_date': '2022-12-23 00:00:00', 'val_effective_end_date': '2023-12-31 00:00:00', 'val_bars_used': 123, 'val_trades': 536, 'val_is_capped': False, 'val_sharpe': -1.2943892908375694, 'score': -1.2943892908375694}, '12': {'requested_lb': 12, 'effective_lb': '556d', 'val_effective_start_date': '2022-06-23 00:00:00', 'val_effective_end_date': '2023-12-31 00:00:00', 'val_bars_used': 249, 'val_trades': 1053, 'val_is_capped': False, 'val_sharpe': -1.046678321738062, 'score': -1.046678321738062}}",,True,COMPLETE
32,-1.3235635409326685,2025-12-27 19:03:15.769657,2025-12-27 19:03:20.483491,0 days 00:00:04.713834,80,46,0.07,"{'3': {'requested_lb': 3, 'effective_lb': '283d', 'val_effective_start_date': '2023-03-23 00:00:00', 'val_effective_end_date': '2023-12-31 00:00:00', 'val_bars_used': 63, 'val_trades': 194, 'val_is_capped': False, 'val_sharpe': 0.33665136991008576, 'score': 0.33665136991008576}, '6': {'requested_lb': 6, 'effective_lb': '373d', 'val_effective_start_date': '2022-12-23 00:00:00', 'val_effective_end_date': '2023-12-31 00:00:00', 'val_bars_used': 123, 'val_trades': 456, 'val_is_capped': False, 'val_sharpe': -1.1356527935230833, 'score': -1.1356527935230833}, '12': {'requested_lb': 12, 'effective_lb': '556d', 'val_effective_start_date': '2022-06-23 00:00:00', 'val_effective_end_date': '2023-12-31 00:00:00', 'val_bars_used': 249, 'val_trades': 972, 'val_is_capped': False, 'val_sharpe': -1.3235635409326685, 'score': -1.3235635409326685}}",,True,COMPLETE
26,-1.338078126934795,2025-12-27 19:02:52.584893,2025-12-27 19:02:57.238652,0 days 00:00:04.653759,80,51,0.07,"{'3': {'requested_lb': 3, 'effective_lb': '283d', 'val_effective_start_date': '2023-03-23 00:00:00', 'val_effective_end_date': '2023-12-31 00:00:00', 'val_bars_used': 63, 'val_trades': 194, 'val_is_capped': False, 'val_sharpe': 0.41625194690238765, 'score': 0.41625194690238765}, '6': {'requested_lb': 6, 'effective_lb': '373d', 'val_effective_start_date': '2022-12-23 00:00:00', 'val_effective_end_date': '2023-12-31 00:00:00', 'val_bars_used': 123, 'val_trades': 456, 'val_is_capped': False, 'val_sharpe': -1.1107178975826801, 'score': -1.1107178975826801}, '12': {'requested_lb': 12, 'effective_lb': '556d', 'val_effective_start_date': '2022-06-23 00:00:00', 'val_effective_end_date': '2023-12-31 00:00:00', 'val_bars_used': 249, 'val_trades': 972, 'val_is_capped': False, 'val_sharpe': -1.338078126934795, 'score': -1.338078126934795}}",,True,COMPLETE
12,-1.4266034939611103,2025-12-27 19:01:50.152334,2025-12-27 19:01:54.840545,0 days 00:00:04.688211,80,36,0.09,"{'3': {'requested_lb': 3, 'effective_lb': '283d', 'val_effective_start_date': '2023-03-23 00:00:00', 'val_effective_end_date': '2023-12-31 00:00:00', 'val_bars_used': 63, 'val_trades': 194, 'val_is_capped': False, 'val_sharpe': 0.4290869503770754, 'score': 0.4290869503770754}, '6': {'requested_lb': 6, 'effective_lb': '373d', 'val_effective_start_date': '2022-12-23 00:00:00', 'val_effective_end_date': '2023-12-31 00:00:00', 'val_bars_used': 123, 'val_trades': 456, 'val_is_capped': False, 'val_sharpe': -1.0796159161121255, 'score': -1.0796159161121255}, '12': {'requested_lb': 12, 'effective_lb': '556d', 'val_effective_start_date': '2022-06-23 00:00:00', 'val_effective_end_date': '2023-12-31 00:00:00', 'val_bars_used': 249, 'val_trades': 974, 'val_is_capped': False, 'val_sharpe': -1.4266034939611103, 'score': -1.4266034939611103}}",,True,COMPLETE
40,-1.4613006136369922,2025-12-27 19:03:51.239096,2025-12-27 19:03:56.004006,0 days 00:00:04.764910,50,42,0.1,"{'3': {'requested_lb': 3, 'effective_lb': '283d', 'val_effective_start_date': '2023-03-23 00:00:00', 'val_effective_end_date': '2023-12-31 00:00:00', 'val_bars_used': 63, 'val_trades': 272, 'val_is_capped': False, 'val_sharpe': -0.38677552492090855, 'score': -0.38677552492090855}, '6': {'requested_lb': 6, 'effective_lb': '373d', 'val_effective_start_date': '2022-12-23 00:00:00', 'val_effective_end_date': '2023-12-31 00:00:00', 'val_bars_used': 123, 'val_trades': 536, 'val_is_capped': False, 'val_sharpe': -1.2342453355082714, 'score': -1.2342453355082714}, '12': {'requested_lb': 12, 'effective_lb': '556d', 'val_effective_start_date': '2022-06-23 00:00:00', 'val_effective_end_date': '2023-12-31 00:00:00', 'val_bars_used': 249, 'val_trades': 1054, 'val_is_capped': False, 'val_sharpe': -1.4613006136369922, 'score': -1.4613006136369922}}",,True,COMPLETE
46,-1.6176656126796638,2025-12-27 19:04:18.540418,2025-12-27 19:04:23.290708,0 days 00:00:04.750290,70,54,0.05,"{'3': {'requested_lb': 3, 'effective_lb': '283d', 'val_effective_start_date': '2023-03-23 00:00:00', 'val_effective_end_date': '2023-12-31 00:00:00', 'val_bars_used': 63, 'val_trades': 230, 'val_is_capped': False, 'val_sharpe': -0.27873691762609243, 'score': -0.27873691762609243}, '6': {'requested_lb': 6, 'effective_lb': '373d', 'val_effective_start_date': '2022-12-23 00:00:00', 'val_effective_end_date': '2023-12-31 00:00:00', 'val_bars_used': 123, 'val_trades': 497, 'val_is_capped': False, 'val_sharpe': -1.6176656126796638, 'score': -1.6176656126796638}, '12': {'requested_lb': 12, 'effective_lb': '556d', 'val_effective_start_date': '2022-06-23 00:00:00', 'val_effective_end_date': '2023-12-31 00:00:00', 'val_bars_used': 249, 'val_trades': 1017, 'val_is_capped': False, 'val_sharpe': -1.5041915168543583, 'score': -1.5041915168543583}}",,True,COMPLETE
35,-1.6591499037151771,2025-12-27 19:03:29.382439,2025-12-27 19:03:34.183269,0 days 00:00:04.800830,60,53,0.15,"{'3': {'requested_lb': 3, 'effective_lb': '283d', 'val_effective_start_date': '2023-03-23 00:00:00', 'val_effective_end_date': '2023-12-31 00:00:00', 'val_bars_used': 63, 'val_trades': 272, 'val_is_capped': False, 'val_sharpe': 0.44797997419989655, 'score': 0.44797997419989655}, '6': {'requested_lb': 6, 'effective_lb': '373d', 'val_effective_start_date': '2022-12-23 00:00:00', 'val_effective_end_date': '2023-12-31 00:00:00', 'val_bars_used': 123, 'val_trades': 536, 'val_is_capped': False, 'val_sharpe': -1.164178137433555, 'score': -1.164178137433555}, '12': {'requested_lb': 12, 'effective_lb': '556d', 'val_effective_start_date': '2022-06-23 00:00:00', 'val_effective_end_date': '2023-12-31 00:00:00', 'val_bars_used': 249, 'val_trades': 1054, 'val_is_capped': False, 'val_sharpe': -1.6591499037151771, 'score': -1.6591499037151771}}",,True,COMPLETE
11,-1.698872461472235,2025-12-27 19:01:50.118302,2025-12-27 19:01:50.146483,0 days 00:00:00.028181,70,34,0.09,"{'3': {'requested_lb': 3, 'effective_lb': '283d', 'val_effective_start_date': '2023-03-23 00:00:00', 'val_effective_end_date': '2023-12-31 00:00:00', 'val_bars_used': 63, 'val_trades': 230, 'val_is_capped': False, 'val_sharpe': -0.315845329606197, 'score': -0.315845329606197}, '6': {'requested_lb': 6, 'effective_lb': '373d', 'val_effective_start_date': '2022-12-23 00:00:00', 'val_effective_end_date': '2023-12-31 00:00:00', 'val_bars_used': 123, 'val_trades': 496, 'val_is_capped': False, 'val_sharpe': -1.52932456818103, 'score': -1.52932456818103}, '12': {'requested_lb': 12, 'effective_lb': '556d', 'val_effective_start_date': '2022-06-23 00:00:00', 'val_effective_end_date': '2023-12-31 00:00:00', 'val_bars_used': 249, 'val_trades': 1012, 'val_is_capped': False, 'val_sharpe': -1.698872461472235, 'score': -1.698872461472235}}",,True,COMPLETE
