number,value,datetime_start,datetime_complete,duration,ma_period,rsi_period,stop_loss_pct,by_lookback,fail_reason,valid,state
69,-1.661584263995476,2025-12-27 14:37:31.530492,2025-12-27 14:37:43.482778,0 days 00:00:11.952286,50,48,0.1,"{'3': {'requested_lb': 3, 'effective_lb': 'N/A', 'val_effective_start_date': '2023-03-23 00:00:00', 'val_effective_end_date': '2023-12-31 00:00:00', 'val_bars_used': 63, 'val_trades': 280, 'val_is_capped': False, 'val_sharpe': -0.9254706070732095, 'score': -0.9254706070732095}, '6': {'requested_lb': 6, 'effective_lb': 'N/A', 'val_effective_start_date': '2022-12-26 00:00:00', 'val_effective_end_date': '2023-12-31 00:00:00', 'val_bars_used': 122, 'val_trades': 530, 'val_is_capped': False, 'val_sharpe': -1.661584263995476, 'score': -1.661584263995476}, '12': {'requested_lb': 12, 'effective_lb': 'N/A', 'val_effective_start_date': '2022-12-26 00:00:00', 'val_effective_end_date': '2023-12-31 00:00:00', 'val_bars_used': 122, 'val_trades': 530, 'val_is_capped': False, 'val_sharpe': -1.661584263995476, 'score': -1.661584263995476}}",,True,COMPLETE
71,-1.6689452381381495,2025-12-27 14:37:55.374254,2025-12-27 14:38:07.201609,0 days 00:00:11.827355,50,51,0.1,"{'3': {'requested_lb': 3, 'effective_lb': 'N/A', 'val_effective_start_date': '2023-03-23 00:00:00', 'val_effective_end_date': '2023-12-31 00:00:00', 'val_bars_used': 63, 'val_trades': 280, 'val_is_capped': False, 'val_sharpe': -0.9254706070732095, 'score': -0.9254706070732095}, '6': {'requested_lb': 6, 'effective_lb': 'N/A', 'val_effective_start_date': '2022-12-26 00:00:00', 'val_effective_end_date': '2023-12-31 00:00:00', 'val_bars_used': 122, 'val_trades': 530, 'val_is_capped': False, 'val_sharpe': -1.6689452381381495, 'score': -1.6689452381381495}, '12': {'requested_lb': 12, 'effective_lb': 'N/A', 'val_effective_start_date': '2022-12-26 00:00:00', 'val_effective_end_date': '2023-12-31 00:00:00', 'val_bars_used': 122, 'val_trades': 530, 'val_is_capped': False, 'val_sharpe': -1.6689452381381495, 'score': -1.6689452381381495}}",,True,COMPLETE
73,-1.6689452381381495,2025-12-27 14:38:18.825472,2025-12-27 14:38:30.492845,0 days 00:00:11.667373,50,51,0.11,"{'3': {'requested_lb': 3, 'effective_lb': 'N/A', 'val_effective_start_date': '2023-03-23 00:00:00', 'val_effective_end_date': '2023-12-31 00:00:00', 'val_bars_used': 63, 'val_trades': 280, 'val_is_capped': False, 'val_sharpe': -0.9254706070732095, 'score': -0.9254706070732095}, '6': {'requested_lb': 6, 'effective_lb': 'N/A', 'val_effective_start_date': '2022-12-26 00:00:00', 'val_effective_end_date': '2023-12-31 00:00:00', 'val_bars_used': 122, 'val_trades': 530, 'val_is_capped': False, 'val_sharpe': -1.6689452381381495, 'score': -1.6689452381381495}, '12': {'requested_lb': 12, 'effective_lb': 'N/A', 'val_effective_start_date': '2022-12-26 00:00:00', 'val_effective_end_date': '2023-12-31 00:00:00', 'val_bars_used': 122, 'val_trades': 530, 'val_is_capped': False, 'val_sharpe': -1.6689452381381495, 'score': -1.6689452381381495}}",,True,COMPLETE
51,-1.6689452381381495,2025-12-27 14:34:25.758310,2025-12-27 14:34:37.561242,0 days 00:00:11.802932,50,51,0.09,"{'3': {'requested_lb': 3, 'effective_lb': 'N/A', 'val_effective_start_date': '2023-03-23 00:00:00', 'val_effective_end_date': '2023-12-31 00:00:00', 'val_bars_used': 63, 'val_trades': 280, 'val_is_capped': False, 'val_sharpe': -0.9254706070732095, 'score': -0.9254706070732095}, '6': {'requested_lb': 6, 'effective_lb': 'N/A', 'val_effective_start_date': '2022-12-26 00:00:00', 'val_effective_end_date': '2023-12-31 00:00:00', 'val_bars_used': 122, 'val_trades': 530, 'val_is_capped': False, 'val_sharpe': -1.6689452381381495, 'score': -1.6689452381381495}, '12': {'requested_lb': 12, 'effective_lb': 'N/A', 'val_effective_start_date': '2022-12-26 00:00:00', 'val_effective_end_date': '2023-12-31 00:00:00', 'val_bars_used': 122, 'val_trades': 530, 'val_is_capped': False, 'val_sharpe': -1.6689452381381495, 'score': -1.6689452381381495}}",,True,COMPLETE
56,-1.6697323560794861,2025-12-27 14:35:23.769504,2025-12-27 14:35:35.764196,0 days 00:00:11.994692,50,57,0.09,"{'3': {'requested_lb': 3, 'effective_lb': 'N/A', 'val_effective_start_date': '2023-03-23 00:00:00', 'val_effective_end_date': '2023-12-31 00:00:00', 'val_bars_used': 63, 'val_trades': 280, 'val_is_capped': False, 'val_sharpe': -0.9254706070732095, 'score': -0.9254706070732095}, '6': {'requested_lb': 6, 'effective_lb': 'N/A', 'val_effective_start_date': '2022-12-26 00:00:00', 'val_effective_end_date': '2023-12-31 00:00:00', 'val_bars_used': 122, 'val_trades': 530, 'val_is_capped': False, 'val_sharpe': -1.6697323560794861, 'score': -1.6697323560794861}, '12': {'requested_lb': 12, 'effective_lb': 'N/A', 'val_effective_start_date': '2022-12-26 00:00:00', 'val_effective_end_date': '2023-12-31 00:00:00', 'val_bars_used': 122, 'val_trades': 530, 'val_is_capped': False, 'val_sharpe': -1.6697323560794861, 'score': -1.6697323560794861}}",,True,COMPLETE
61,-1.6697323560794861,2025-12-27 14:36:20.522961,2025-12-27 14:36:32.245066,0 days 00:00:11.722105,50,52,0.09,"{'3': {'requested_lb': 3, 'effective_lb': 'N/A', 'val_effective_start_date': '2023-03-23 00:00:00', 'val_effective_end_date': '2023-12-31 00:00:00', 'val_bars_used': 63, 'val_trades': 280, 'val_is_capped': False, 'val_sharpe': -0.9254706070732095, 'score': -0.9254706070732095}, '6': {'requested_lb': 6, 'effective_lb': 'N/A', 'val_effective_start_date': '2022-12-26 00:00:00', 'val_effective_end_date': '2023-12-31 00:00:00', 'val_bars_used': 122, 'val_trades': 530, 'val_is_capped': False, 'val_sharpe': -1.6697323560794861, 'score': -1.6697323560794861}, '12': {'requested_lb': 12, 'effective_lb': 'N/A', 'val_effective_start_date': '2022-12-26 00:00:00', 'val_effective_end_date': '2023-12-31 00:00:00', 'val_bars_used': 122, 'val_trades': 530, 'val_is_capped': False, 'val_sharpe': -1.6697323560794861, 'score': -1.6697323560794861}}",,True,COMPLETE
62,-1.6697323560794861,2025-12-27 14:36:32.252084,2025-12-27 14:36:32.297380,0 days 00:00:00.045296,50,57,0.09,"{'3': {'requested_lb': 3, 'effective_lb': 'N/A', 'val_effective_start_date': '2023-03-23 00:00:00', 'val_effective_end_date': '2023-12-31 00:00:00', 'val_bars_used': 63, 'val_trades': 280, 'val_is_capped': False, 'val_sharpe': -0.9254706070732095, 'score': -0.9254706070732095}, '6': {'requested_lb': 6, 'effective_lb': 'N/A', 'val_effective_start_date': '2022-12-26 00:00:00', 'val_effective_end_date': '2023-12-31 00:00:00', 'val_bars_used': 122, 'val_trades': 530, 'val_is_capped': False, 'val_sharpe': -1.6697323560794861, 'score': -1.6697323560794861}, '12': {'requested_lb': 12, 'effective_lb': 'N/A', 'val_effective_start_date': '2022-12-26 00:00:00', 'val_effective_end_date': '2023-12-31 00:00:00', 'val_bars_used': 122, 'val_trades': 530, 'val_is_capped': False, 'val_sharpe': -1.6697323560794861, 'score': -1.6697323560794861}}",,True,COMPLETE
65,-1.6697323560794861,2025-12-27 14:36:56.452640,2025-12-27 14:37:08.220533,0 days 00:00:11.767893,50,58,0.08,"{'3': {'requested_lb': 3, 'effective_lb': 'N/A', 'val_effective_start_date': '2023-03-23 00:00:00', 'val_effective_end_date': '2023-12-31 00:00:00', 'val_bars_used': 63, 'val_trades': 280, 'val_is_capped': False, 'val_sharpe': -0.9254706070732095, 'score': -0.9254706070732095}, '6': {'requested_lb': 6, 'effective_lb': 'N/A', 'val_effective_start_date': '2022-12-26 00:00:00', 'val_effective_end_date': '2023-12-31 00:00:00', 'val_bars_used': 122, 'val_trades': 530, 'val_is_capped': False, 'val_sharpe': -1.6697323560794861, 'score': -1.6697323560794861}, '12': {'requested_lb': 12, 'effective_lb': 'N/A', 'val_effective_start_date': '2022-12-26 00:00:00', 'val_effective_end_date': '2023-12-31 00:00:00', 'val_bars_used': 122, 'val_trades': 530, 'val_is_capped': False, 'val_sharpe': -1.6697323560794861, 'score': -1.6697323560794861}}",,True,COMPLETE
77,-1.6703578200660563,2025-12-27 14:39:03.567778,2025-12-27 14:39:14.607423,0 days 00:00:11.039645,50,40,0.1,"{'3': {'requested_lb': 3, 'effective_lb': 'N/A', 'val_effective_start_date': '2023-03-23 00:00:00', 'val_effective_end_date': '2023-12-31 00:00:00', 'val_bars_used': 63, 'val_trades': 280, 'val_is_capped': False, 'val_sharpe': -0.9769336592195089, 'score': -0.9769336592195089}, '6': {'requested_lb': 6, 'effective_lb': 'N/A', 'val_effective_start_date': '2022-12-26 00:00:00', 'val_effective_end_date': '2023-12-31 00:00:00', 'val_bars_used': 122, 'val_trades': 530, 'val_is_capped': False, 'val_sharpe': -1.6703578200660563, 'score': -1.6703578200660563}, '12': {'requested_lb': 12, 'effective_lb': 'N/A', 'val_effective_start_date': '2022-12-26 00:00:00', 'val_effective_end_date': '2023-12-31 00:00:00', 'val_bars_used': 122, 'val_trades': 530, 'val_is_capped': False, 'val_sharpe': -1.6703578200660563, 'score': -1.6703578200660563}}",,True,COMPLETE
50,-1.6898892791496234,2025-12-27 14:34:14.089178,2025-12-27 14:34:25.751175,0 days 00:00:11.661997,50,41,0.12000000000000001,"{'3': {'requested_lb': 3, 'effective_lb': 'N/A', 'val_effective_start_date': '2023-03-23 00:00:00', 'val_effective_end_date': '2023-12-31 00:00:00', 'val_bars_used': 63, 'val_trades': 280, 'val_is_capped': False, 'val_sharpe': -0.9769336592195089, 'score': -0.9769336592195089}, '6': {'requested_lb': 6, 'effective_lb': 'N/A', 'val_effective_start_date': '2022-12-26 00:00:00', 'val_effective_end_date': '2023-12-31 00:00:00', 'val_bars_used': 122, 'val_trades': 530, 'val_is_capped': False, 'val_sharpe': -1.6898892791496234, 'score': -1.6898892791496234}, '12': {'requested_lb': 12, 'effective_lb': 'N/A', 'val_effective_start_date': '2022-12-26 00:00:00', 'val_effective_end_date': '2023-12-31 00:00:00', 'val_bars_used': 122, 'val_trades': 530, 'val_is_capped': False, 'val_sharpe': -1.6898892791496234, 'score': -1.6898892791496234}}",,True,COMPLETE
