number,value,datetime_start,datetime_complete,duration,ma_period,rsi_period,stop_loss_pct,by_lookback,fail_reason,valid,state
2,-2.3600500776947126,2025-12-27 15:32:33.807622,2025-12-27 15:32:44.331896,0 days 00:00:10.524274,40,54,0.11,"{'3': {'requested_lb': 3, 'effective_lb': '283d', 'val_effective_start_date': '2023-03-23 00:00:00', 'val_effective_end_date': '2023-12-31 00:00:00', 'val_bars_used': 63, 'val_trades': 276, 'val_is_capped': False, 'val_sharpe': -1.7621881438010603, 'score': -1.7621881438010603}, '6': {'requested_lb': 6, 'effective_lb': '370d', 'val_effective_start_date': '2022-12-26 00:00:00', 'val_effective_end_date': '2023-12-31 00:00:00', 'val_bars_used': 122, 'val_trades': 526, 'val_is_capped': False, 'val_sharpe': -2.3600500776947126, 'score': -2.3600500776947126}, '12': {'requested_lb': 12, 'effective_lb': '370d', 'val_effective_start_date': '2022-12-26 00:00:00', 'val_effective_end_date': '2023-12-31 00:00:00', 'val_bars_used': 122, 'val_trades': 526, 'val_is_capped': False, 'val_sharpe': -2.3600500776947126, 'score': -2.3600500776947126}}",,True,COMPLETE
15,-2.366954268943512,2025-12-27 15:34:34.752511,2025-12-27 15:34:45.175985,0 days 00:00:10.423474,40,48,0.09,"{'3': {'requested_lb': 3, 'effective_lb': '283d', 'val_effective_start_date': '2023-03-23 00:00:00', 'val_effective_end_date': '2023-12-31 00:00:00', 'val_bars_used': 63, 'val_trades': 276, 'val_is_capped': False, 'val_sharpe': -1.7621881438010603, 'score': -1.7621881438010603}, '6': {'requested_lb': 6, 'effective_lb': '370d', 'val_effective_start_date': '2022-12-26 00:00:00', 'val_effective_end_date': '2023-12-31 00:00:00', 'val_bars_used': 122, 'val_trades': 526, 'val_is_capped': False, 'val_sharpe': -2.366954268943512, 'score': -2.366954268943512}, '12': {'requested_lb': 12, 'effective_lb': '370d', 'val_effective_start_date': '2022-12-26 00:00:00', 'val_effective_end_date': '2023-12-31 00:00:00', 'val_bars_used': 122, 'val_trades': 526, 'val_is_capped': False, 'val_sharpe': -2.366954268943512, 'score': -2.366954268943512}}",,True,COMPLETE
42,-2.377438559696616,2025-12-27 15:38:52.202100,2025-12-27 15:39:01.921397,0 days 00:00:09.719297,50,26,0.13,"{'3': {'requested_lb': 3, 'effective_lb': '283d', 'val_effective_start_date': '2023-03-23 00:00:00', 'val_effective_end_date': '2023-12-31 00:00:00', 'val_bars_used': 63, 'val_trades': 276, 'val_is_capped': False, 'val_sharpe': -0.9222855356043763, 'score': -0.9222855356043763}, '6': {'requested_lb': 6, 'effective_lb': '370d', 'val_effective_start_date': '2022-12-26 00:00:00', 'val_effective_end_date': '2023-12-31 00:00:00', 'val_bars_used': 122, 'val_trades': 526, 'val_is_capped': False, 'val_sharpe': -2.377438559696616, 'score': -2.377438559696616}, '12': {'requested_lb': 12, 'effective_lb': '370d', 'val_effective_start_date': '2022-12-26 00:00:00', 'val_effective_end_date': '2023-12-31 00:00:00', 'val_bars_used': 122, 'val_trades': 526, 'val_is_capped': False, 'val_sharpe': -2.377438559696616, 'score': -2.377438559696616}}",,True,COMPLETE
35,-2.39935881115501,2025-12-27 15:37:46.958604,2025-12-27 15:37:57.100313,0 days 00:00:10.141709,50,17,0.14,"{'3': {'requested_lb': 3, 'effective_lb': '283d', 'val_effective_start_date': '2023-03-23 00:00:00', 'val_effective_end_date': '2023-12-31 00:00:00', 'val_bars_used': 63, 'val_trades': 278, 'val_is_capped': False, 'val_sharpe': -1.7063842519706476, 'score': -1.7063842519706476}, '6': {'requested_lb': 6, 'effective_lb': '370d', 'val_effective_start_date': '2022-12-26 00:00:00', 'val_effective_end_date': '2023-12-31 00:00:00', 'val_bars_used': 122, 'val_trades': 526, 'val_is_capped': False, 'val_sharpe': -2.39935881115501, 'score': -2.39935881115501}, '12': {'requested_lb': 12, 'effective_lb': '370d', 'val_effective_start_date': '2022-12-26 00:00:00', 'val_effective_end_date': '2023-12-31 00:00:00', 'val_bars_used': 122, 'val_trades': 526, 'val_is_capped': False, 'val_sharpe': -2.39935881115501, 'score': -2.39935881115501}}",,True,COMPLETE
47,-2.3994823092807667,2025-12-27 15:39:40.005499,2025-12-27 15:39:50.208652,0 days 00:00:10.203153,40,30,0.14,"{'3': {'requested_lb': 3, 'effective_lb': '283d', 'val_effective_start_date': '2023-03-23 00:00:00', 'val_effective_end_date': '2023-12-31 00:00:00', 'val_bars_used': 63, 'val_trades': 276, 'val_is_capped': False, 'val_sharpe': -1.8345266693221443, 'score': -1.8345266693221443}, '6': {'requested_lb': 6, 'effective_lb': '370d', 'val_effective_start_date': '2022-12-26 00:00:00', 'val_effective_end_date': '2023-12-31 00:00:00', 'val_bars_used': 122, 'val_trades': 526, 'val_is_capped': False, 'val_sharpe': -2.3994823092807667, 'score': -2.3994823092807667}, '12': {'requested_lb': 12, 'effective_lb': '370d', 'val_effective_start_date': '2022-12-26 00:00:00', 'val_effective_end_date': '2023-12-31 00:00:00', 'val_bars_used': 122, 'val_trades': 526, 'val_is_capped': False, 'val_sharpe': -2.3994823092807667, 'score': -2.3994823092807667}}",,True,COMPLETE
21,-2.408699330557068,2025-12-27 15:35:34.475171,2025-12-27 15:35:44.783601,0 days 00:00:10.308430,40,44,0.11,"{'3': {'requested_lb': 3, 'effective_lb': '283d', 'val_effective_start_date': '2023-03-23 00:00:00', 'val_effective_end_date': '2023-12-31 00:00:00', 'val_bars_used': 63, 'val_trades': 276, 'val_is_capped': False, 'val_sharpe': -1.7940522953129046, 'score': -1.7940522953129046}, '6': {'requested_lb': 6, 'effective_lb': '370d', 'val_effective_start_date': '2022-12-26 00:00:00', 'val_effective_end_date': '2023-12-31 00:00:00', 'val_bars_used': 122, 'val_trades': 526, 'val_is_capped': False, 'val_sharpe': -2.408699330557068, 'score': -2.408699330557068}, '12': {'requested_lb': 12, 'effective_lb': '370d', 'val_effective_start_date': '2022-12-26 00:00:00', 'val_effective_end_date': '2023-12-31 00:00:00', 'val_bars_used': 122, 'val_trades': 526, 'val_is_capped': False, 'val_sharpe': -2.408699330557068, 'score': -2.408699330557068}}",,True,COMPLETE
10,-2.4199165195358354,2025-12-27 15:33:53.242320,2025-12-27 15:34:03.789802,0 days 00:00:10.547482,40,39,0.12000000000000001,"{'3': {'requested_lb': 3, 'effective_lb': '283d', 'val_effective_start_date': '2023-03-23 00:00:00', 'val_effective_end_date': '2023-12-31 00:00:00', 'val_bars_used': 63, 'val_trades': 276, 'val_is_capped': False, 'val_sharpe': -1.7755910761296432, 'score': -1.7755910761296432}, '6': {'requested_lb': 6, 'effective_lb': '370d', 'val_effective_start_date': '2022-12-26 00:00:00', 'val_effective_end_date': '2023-12-31 00:00:00', 'val_bars_used': 122, 'val_trades': 526, 'val_is_capped': False, 'val_sharpe': -2.4199165195358354, 'score': -2.4199165195358354}, '12': {'requested_lb': 12, 'effective_lb': '370d', 'val_effective_start_date': '2022-12-26 00:00:00', 'val_effective_end_date': '2023-12-31 00:00:00', 'val_bars_used': 122, 'val_trades': 526, 'val_is_capped': False, 'val_sharpe': -2.4199165195358354, 'score': -2.4199165195358354}}",,True,COMPLETE
11,-2.4199165195358354,2025-12-27 15:34:03.796277,2025-12-27 15:34:03.832174,0 days 00:00:00.035897,40,39,0.12000000000000001,"{'3': {'requested_lb': 3, 'effective_lb': '283d', 'val_effective_start_date': '2023-03-23 00:00:00', 'val_effective_end_date': '2023-12-31 00:00:00', 'val_bars_used': 63, 'val_trades': 276, 'val_is_capped': False, 'val_sharpe': -1.7755910761296432, 'score': -1.7755910761296432}, '6': {'requested_lb': 6, 'effective_lb': '370d', 'val_effective_start_date': '2022-12-26 00:00:00', 'val_effective_end_date': '2023-12-31 00:00:00', 'val_bars_used': 122, 'val_trades': 526, 'val_is_capped': False, 'val_sharpe': -2.4199165195358354, 'score': -2.4199165195358354}, '12': {'requested_lb': 12, 'effective_lb': '370d', 'val_effective_start_date': '2022-12-26 00:00:00', 'val_effective_end_date': '2023-12-31 00:00:00', 'val_bars_used': 122, 'val_trades': 526, 'val_is_capped': False, 'val_sharpe': -2.4199165195358354, 'score': -2.4199165195358354}}",,True,COMPLETE
28,-2.5324199101780938,2025-12-27 15:36:45.704593,2025-12-27 15:36:55.658680,0 days 00:00:09.954087,90,42,0.15,"{'3': {'requested_lb': 3, 'effective_lb': '283d', 'val_effective_start_date': '2023-03-23 00:00:00', 'val_effective_end_date': '2023-12-31 00:00:00', 'val_bars_used': 63, 'val_trades': 156, 'val_is_capped': False, 'val_sharpe': 0.07225554989943828, 'score': 0.07225554989943828}, '6': {'requested_lb': 6, 'effective_lb': '370d', 'val_effective_start_date': '2022-12-26 00:00:00', 'val_effective_end_date': '2023-12-31 00:00:00', 'val_bars_used': 122, 'val_trades': 404, 'val_is_capped': False, 'val_sharpe': -2.5324199101780938, 'score': -2.5324199101780938}, '12': {'requested_lb': 12, 'effective_lb': '370d', 'val_effective_start_date': '2022-12-26 00:00:00', 'val_effective_end_date': '2023-12-31 00:00:00', 'val_bars_used': 122, 'val_trades': 404, 'val_is_capped': False, 'val_sharpe': -2.5324199101780938, 'score': -2.5324199101780938}}",,True,COMPLETE
16,-2.542712134663058,2025-12-27 15:34:45.186445,2025-12-27 15:34:55.021521,0 days 00:00:09.835076,90,54,0.13,"{'3': {'requested_lb': 3, 'effective_lb': '283d', 'val_effective_start_date': '2023-03-23 00:00:00', 'val_effective_end_date': '2023-12-31 00:00:00', 'val_bars_used': 63, 'val_trades': 156, 'val_is_capped': False, 'val_sharpe': 0.048509312963289114, 'score': 0.048509312963289114}, '6': {'requested_lb': 6, 'effective_lb': '370d', 'val_effective_start_date': '2022-12-26 00:00:00', 'val_effective_end_date': '2023-12-31 00:00:00', 'val_bars_used': 122, 'val_trades': 402, 'val_is_capped': False, 'val_sharpe': -2.542712134663058, 'score': -2.542712134663058}, '12': {'requested_lb': 12, 'effective_lb': '370d', 'val_effective_start_date': '2022-12-26 00:00:00', 'val_effective_end_date': '2023-12-31 00:00:00', 'val_bars_used': 122, 'val_trades': 402, 'val_is_capped': False, 'val_sharpe': -2.542712134663058, 'score': -2.542712134663058}}",,True,COMPLETE
